Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,
Data,7,record,timestamp,"1031811425",s,position_lat,"522252336",semicircles,position_long,"134292469",semicircles,distance,"0.4",m,speed,"0.0",m/s,cadence,"0",rpm,enhanced_speed,"0.0",m/s,
Data,7,record,timestamp,"1031811427",s,position_lat,"522252359",semicircles,position_long,"134292983",semicircles,distance,"3.18",m,speed,"1.809",m/s,cadence,"0",rpm,enhanced_speed,"1.809",m/s,
Data,7,record,timestamp,"1031811442",s,position_lat,"522252427",semicircles,position_long,"134296148",semicircles,distance,"23.66",m,speed,"1.513",m/s,cadence,"86",rpm,enhanced_speed,"1.513",m/s,
Data,7,record,timestamp,"1031811450",s,position_lat,"522251162",semicircles,position_long,"134299055",semicircles,distance,"46.49",m,speed,"9.925",m/s,cadence,"85",rpm,enhanced_speed,"9.925",m/s,
Data,7,record,timestamp,"1031811451",s,position_lat,"522250808",semicircles,position_long,"134299656",semicircles,distance,"51.69",m,speed,"7.199",m/s,cadence,"85",rpm,enhanced_speed,"7.199",m/s,
Data,7,record,timestamp,"1031811464",s,position_lat,"522250173",semicircles,position_long,"134302541",semicircles,distance,"72.74",m,speed,"2.313",m/s,cadence,"87",rpm,enhanced_speed,"2.313",m/s,
Data,7,record,timestamp,"1031811474",s,position_lat,"522249772",semicircles,position_long,"134306035",semicircles,distance,"96.08",m,speed,"2.37",m/s,cadence,"86",rpm,enhanced_speed,"2.37",m/s,
Data,7,record,timestamp,"1031811480",s,position_lat,"522248931",semicircles,position_long,"134308804",semicircles,distance,"117.72",m,speed,"2.657",m/s,cadence,"86",rpm,enhanced_speed,"2.657",m/s,
Data,7,record,timestamp,"1031811486",s,position_lat,"522247123",semicircles,position_long,"134311324",semicircles,distance,"141.64",m,speed,"2.81",m/s,cadence,"85",rpm,enhanced_speed,"2.81",m/s,
Data,7,record,timestamp,"1031811492",s,position_lat,"522245606",semicircles,position_long,"134313966",semicircles,distance,"164.47",m,speed,"2.922",m/s,cadence,"86",rpm,enhanced_speed,"2.922",m/s,
Data,7,record,timestamp,"1031811499",s,position_lat,"522244156",semicircles,position_long,"134316269",semicircles,distance,"185.11",m,speed,"2.927",m/s,cadence,"86",rpm,enhanced_speed,"2.927",m/s,
Data,7,record,timestamp,"1031811506",s,position_lat,"522242611",semicircles,position_long,"134318771",semicircles,distance,"206.82",m,speed,"2.961",m/s,cadence,"87",rpm,enhanced_speed,"2.961",m/s,
Data,7,record,timestamp,"1031811513",s,position_lat,"522240872",semicircles,position_long,"134321089",semicircles,distance,"229.33",m,speed,"2.995",m/s,cadence,"87",rpm,enhanced_speed,"2.995",m/s,
Data,7,record,timestamp,"1031811520",s,position_lat,"522238885",semicircles,position_long,"134322989",semicircles,distance,"251.78",m,speed,"3.026",m/s,cadence,"87",rpm,enhanced_speed,"3.026",m/s,
Data,7,record,timestamp,"1031811526",s,position_lat,"522236995",semicircles,position_long,"134324612",semicircles,distance,"272.49",m,speed,"3.076",m/s,cadence,"86",rpm,enhanced_speed,"3.076",m/s,
Data,7,record,timestamp,"1031811533",s,position_lat,"522235660",semicircles,position_long,"134327502",semicircles,distance,"295.41",m,speed,"3.116",m/s,cadence,"86",rpm,enhanced_speed,"3.116",m/s,
Data,7,record,timestamp,"1031811540",s,position_lat,"522234703",semicircles,position_long,"134330188",semicircles,distance,"316.06",m,speed,"3.096",m/s,cadence,"84",rpm,enhanced_speed,"3.096",m/s,
