Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,
Data,7,record,timestamp,"1033187679",s,position_lat,"522277684",semicircles,position_long,"134237511",semicircles,distance,"0.16",m,speed,"0.0",m/s,cadence,"0",rpm,enhanced_speed,"0.0",m/s,
Data,7,record,timestamp,"1033187681",s,position_lat,"522277567",semicircles,position_long,"134237845",semicircles,distance,"2.05",m,speed,"1.462",m/s,cadence,"0",rpm,enhanced_speed,"1.462",m/s,
Data,7,record,timestamp,"1033187685",s,position_lat,"522276880",semicircles,position_long,"134238618",semicircles,distance,"10.33",m,speed,"2.141",m/s,cadence,"0",rpm,enhanced_speed,"2.141",m/s,
Data,7,record,timestamp,"1033187692",s,position_lat,"522275074",semicircles,position_long,"134240447",semicircles,distance,"31.35",m,speed,"2.759",m/s,cadence,"88",rpm,enhanced_speed,"2.759",m/s,
Data,7,record,timestamp,"1033187699",s,position_lat,"522272761",semicircles,position_long,"134240977",semicircles,distance,"51.51",m,speed,"2.994",m/s,cadence,"87",rpm,enhanced_speed,"2.994",m/s,
Data,7,record,timestamp,"1033187707",s,position_lat,"522270621",semicircles,position_long,"134241923",semicircles,distance,"72.68",m,speed,"2.95",m/s,cadence,"86",rpm,enhanced_speed,"2.95",m/s,
Data,7,record,timestamp,"1033187715",s,position_lat,"522268506",semicircles,position_long,"134242833",semicircles,distance,"93.29",m,speed,"2.835",m/s,cadence,"87",rpm,enhanced_speed,"2.835",m/s,
Data,7,record,timestamp,"1033187724",s,position_lat,"522266624",semicircles,position_long,"134244632",semicircles,distance,"114.41",m,speed,"2.552",m/s,cadence,"86",rpm,enhanced_speed,"2.552",m/s,
Data,7,record,timestamp,"1033187730",s,position_lat,"522264878",semicircles,position_long,"134244842",semicircles,distance,"130.93",m,speed,"2.585",m/s,cadence,"86",rpm,enhanced_speed,"2.585",m/s,
Data,7,record,timestamp,"1033187737",s,position_lat,"522263332",semicircles,position_long,"134242571",semicircles,distance,"152.09",m,speed,"2.643",m/s,cadence,"85",rpm,enhanced_speed,"2.643",m/s,
