Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,
Data,7,record,timestamp,"1032241527",s,position_lat,"522182892",semicircles,position_long,"135105318",semicircles,distance,"0.18",m,speed,"0.0",m/s,cadence,"88",rpm,enhanced_speed,"0.0",m/s,
Data,7,record,timestamp,"1032241531",s,position_lat,"522181911",semicircles,position_long,"135104322",semicircles,distance,"11.68",m,speed,"2.755",m/s,cadence,"0",rpm,enhanced_speed,"2.755",m/s,
Data,7,record,timestamp,"1032241539",s,position_lat,"522180603",semicircles,position_long,"135102060",semicircles,distance,"31.18",m,speed,"2.565",m/s,cadence,"84",rpm,enhanced_speed,"2.565",m/s,
Data,7,record,timestamp,"1032241547",s,position_lat,"522179143",semicircles,position_long,"135099802",semicircles,distance,"51.61",m,speed,"2.518",m/s,cadence,"86",rpm,enhanced_speed,"2.518",m/s,
Data,7,record,timestamp,"1032241556",s,position_lat,"522177601",semicircles,position_long,"135097600",semicircles,distance,"72.37",m,speed,"2.484",m/s,cadence,"86",rpm,enhanced_speed,"2.484",m/s,
Data,7,record,timestamp,"1032241564",s,position_lat,"522175984",semicircles,position_long,"135095524",semicircles,distance,"92.99",m,speed,"2.496",m/s,cadence,"86",rpm,enhanced_speed,"2.496",m/s,
Data,7,record,timestamp,"1032241573",s,position_lat,"522174187",semicircles,position_long,"135093691",semicircles,distance,"113.77",m,speed,"2.468",m/s,cadence,"86",rpm,enhanced_speed,"2.468",m/s,
Data,7,record,timestamp,"1032241582",s,position_lat,"522173047",semicircles,position_long,"135090971",semicircles,distance,"135.04",m,speed,"2.45",m/s,cadence,"86",rpm,enhanced_speed,"2.45",m/s,
Data,7,record,timestamp,"1032241589",s,position_lat,"522172079",semicircles,position_long,"135088055",semicircles,distance,"156.45",m,speed,"2.538",m/s,cadence,"86",rpm,enhanced_speed,"2.538",m/s,
Data,7,record,timestamp,"1032241596",s,position_lat,"522170978",semicircles,position_long,"135085486",semicircles,distance,"176.56",m,speed,"2.584",m/s,cadence,"86",rpm,enhanced_speed,"2.584",m/s,
