Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,
Data,7,record,timestamp,"1035521621",s,position_lat,"522230163",semicircles,position_long,"134282420",semicircles,distance,"0.98",m,speed,"0.0",m/s,cadence,"87",rpm,enhanced_speed,"0.0",m/s,
Data,7,record,timestamp,"1035521623",s,position_lat,"522230615",semicircles,position_long,"134282230",semicircles,distance,"5.3",m,speed,"2.264",m/s,cadence,"0",rpm,enhanced_speed,"2.264",m/s,
Data,7,record,timestamp,"1035521630",s,position_lat,"522232866",semicircles,position_long,"134282787",semicircles,distance,"26.57",m,speed,"2.366",m/s,cadence,"87",rpm,enhanced_speed,"2.366",m/s,
Data,7,record,timestamp,"1035521639",s,position_lat,"522235296",semicircles,position_long,"134282026",semicircles,distance,"49.84",m,speed,"2.625",m/s,cadence,"87",rpm,enhanced_speed,"2.625",m/s,
Data,7,record,timestamp,"1035521645",s,position_lat,"522236774",semicircles,position_long,"134279529",semicircles,distance,"72.06",m,speed,"2.748",m/s,cadence,"87",rpm,enhanced_speed,"2.748",m/s,
Data,7,record,timestamp,"1035521654",s,position_lat,"522237506",semicircles,position_long,"134276647",semicircles,distance,"92.88",m,speed,"2.674",m/s,cadence,"86",rpm,enhanced_speed,"2.674",m/s,
Data,7,record,timestamp,"1035521662",s,position_lat,"522237575",semicircles,position_long,"134273407",semicircles,distance,"114.56",m,speed,"2.685",m/s,cadence,"86",rpm,enhanced_speed,"2.685",m/s,
Data,7,record,timestamp,"1035521670",s,position_lat,"522237862",semicircles,position_long,"134270161",semicircles,distance,"136.57",m,speed,"2.702",m/s,cadence,"87",rpm,enhanced_speed,"2.702",m/s,
Data,7,record,timestamp,"1035521678",s,position_lat,"522237700",semicircles,position_long,"134266884",semicircles,distance,"158.75",m,speed,"2.719",m/s,cadence,"87",rpm,enhanced_speed,"2.719",m/s,
Data,7,record,timestamp,"1035521685",s,position_lat,"522238256",semicircles,position_long,"134263403",semicircles,distance,"181.8",m,speed,"3.031",m/s,cadence,"85",rpm,enhanced_speed,"3.031",m/s,
Data,7,record,timestamp,"1035521692",s,position_lat,"522238746",semicircles,position_long,"134260109",semicircles,distance,"204.58",m,speed,"3.195",m/s,cadence,"87",rpm,enhanced_speed,"3.195",m/s,
Data,7,record,timestamp,"1035521699",s,position_lat,"522238547",semicircles,position_long,"134257075",semicircles,distance,"225.09",m,speed,"3.117",m/s,cadence,"87",rpm,enhanced_speed,"3.117",m/s,
Data,7,record,timestamp,"1035521706",s,position_lat,"522237437",semicircles,position_long,"134254471",semicircles,distance,"245.59",m,speed,"3.104",m/s,cadence,"87",rpm,enhanced_speed,"3.104",m/s,
Data,7,record,timestamp,"1035521714",s,position_lat,"522236908",semicircles,position_long,"134251376",semicircles,distance,"267.43",m,speed,"3.051",m/s,cadence,"87",rpm,enhanced_speed,"3.051",m/s,
Data,7,record,timestamp,"1035521721",s,position_lat,"522237889",semicircles,position_long,"134248188",semicircles,distance,"290.1",m,speed,"3.096",m/s,cadence,"87",rpm,enhanced_speed,"3.096",m/s,
Data,7,record,timestamp,"1035521727",s,position_lat,"522239234",semicircles,position_long,"134245105",semicircles,distance,"314.49",m,speed,"3.22",m/s,cadence,"87",rpm,enhanced_speed,"3.22",m/s,
Data,7,record,timestamp,"1035521733",s,position_lat,"522240592",semicircles,position_long,"134242451",semicircles,distance,"336.44",m,speed,"3.288",m/s,cadence,"89",rpm,enhanced_speed,"3.288",m/s,
Data,7,record,timestamp,"1035521740",s,position_lat,"522241755",semicircles,position_long,"134239654",semicircles,distance,"357.57",m,speed,"3.271",m/s,cadence,"87",rpm,enhanced_speed,"3.271",m/s,
Data,7,record,timestamp,"1035521747",s,position_lat,"522242952",semicircles,position_long,"134237071",semicircles,distance,"377.97",m,speed,"3.233",m/s,cadence,"88",rpm,enhanced_speed,"3.233",m/s,
Data,7,record,timestamp,"1035521753",s,position_lat,"522244212",semicircles,position_long,"134235140",semicircles,distance,"396.06",m,speed,"3.212",m/s,cadence,"88",rpm,enhanced_speed,"3.212",m/s,
Data,7,record,timestamp,"1035521755",s,position_lat,"522244623",semicircles,position_long,"134234758",semicircles,distance,"400.53",m,speed,"3.178",m/s,cadence,"88",rpm,enhanced_speed,"3.178",m/s,
Data,7,record,timestamp,"1035521760",s,position_lat,"522244314",semicircles,position_long,"134234035",semicircles,distance,"401.43",m,speed,"0.0",m/s,cadence,"88",rpm,enhanced_speed,"0.0",m/s,
Data,7,record,timestamp,"1035521762",s,position_lat,"522244301",semicircles,position_long,"134233487",semicircles,distance,"405.34",m,speed,"1.987",m/s,cadence,"0",rpm,enhanced_speed,"1.987",m/s,
