Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,
Data,7,record,timestamp,"1034401487",s,position_lat,"522348331",semicircles,position_long,"134304195",semicircles,distance,"1.06",m,speed,"0.0",m/s,cadence,"92",rpm,enhanced_speed,"0.0",m/s,
Data,7,record,timestamp,"1034401495",s,position_lat,"522346329",semicircles,position_long,"134305928",semicircles,distance,"22.94",m,speed,"3.342",m/s,cadence,"92",rpm,enhanced_speed,"3.342",m/s,
Data,7,record,timestamp,"1034401496",s,position_lat,"522346034",semicircles,position_long,"134306552",semicircles,distance,"27.81",m,speed,"4.722",m/s,cadence,"86",rpm,enhanced_speed,"4.722",m/s,
Data,7,record,timestamp,"1034401503",s,position_lat,"522344228",semicircles,position_long,"134308310",semicircles,distance,"48.46",m,speed,"2.852",m/s,cadence,"88",rpm,enhanced_speed,"2.852",m/s,
Data,7,record,timestamp,"1034401511",s,position_lat,"522342209",semicircles,position_long,"134309678",semicircles,distance,"70.01",m,speed,"2.745",m/s,cadence,"87",rpm,enhanced_speed,"2.745",m/s,
Data,7,record,timestamp,"1034401520",s,position_lat,"522340128",semicircles,position_long,"134311249",semicircles,distance,"91.94",m,speed,"2.706",m/s,cadence,"87",rpm,enhanced_speed,"2.706",m/s,
Data,7,record,timestamp,"1034401529",s,position_lat,"522338200",semicircles,position_long,"134313073",semicircles,distance,"114.12",m,speed,"2.688",m/s,cadence,"86",rpm,enhanced_speed,"2.688",m/s,
Data,7,record,timestamp,"1034401536",s,position_lat,"522336291",semicircles,position_long,"134314685",semicircles,distance,"135.0",m,speed,"2.792",m/s,cadence,"86",rpm,enhanced_speed,"2.792",m/s,
Data,7,record,timestamp,"1034401544",s,position_lat,"522334353",semicircles,position_long,"134316257",semicircles,distance,"155.99",m,speed,"2.769",m/s,cadence,"86",rpm,enhanced_speed,"2.769",m/s,
Data,7,record,timestamp,"1034401547",s,position_lat,"522333684",semicircles,position_long,"134317392",semicircles,distance,"166.25",m,speed,"2.82",m/s,cadence,"86",rpm,enhanced_speed,"2.82",m/s,
