Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,
Data,7,record,timestamp,"1031375694",s,position_lat,"522357048",semicircles,position_long,"134324211",semicircles,distance,"0.95",m,speed,"0.0",m/s,cadence,"0",rpm,enhanced_speed,"0.0",m/s,
Data,7,record,timestamp,"1031375704",s,position_lat,"522356197",semicircles,position_long,"134321034",semicircles,distance,"23.38",m,speed,"2.617",m/s,cadence,"87",rpm,enhanced_speed,"2.617",m/s,
Data,7,record,timestamp,"1031375712",s,position_lat,"522355413",semicircles,position_long,"134318067",semicircles,distance,"44.85",m,speed,"2.667",m/s,cadence,"85",rpm,enhanced_speed,"2.667",m/s,
Data,7,record,timestamp,"1031375720",s,position_lat,"522354953",semicircles,position_long,"134315067",semicircles,distance,"65.55",m,speed,"2.657",m/s,cadence,"86",rpm,enhanced_speed,"2.657",m/s,
Data,7,record,timestamp,"1031375728",s,position_lat,"522354798",semicircles,position_long,"134312146",semicircles,distance,"85.79",m,speed,"2.646",m/s,cadence,"86",rpm,enhanced_speed,"2.646",m/s,
Data,7,record,timestamp,"1031375737",s,position_lat,"522353881",semicircles,position_long,"134309320",semicircles,distance,"106.79",m,speed,"2.592",m/s,cadence,"86",rpm,enhanced_speed,"2.592",m/s,
Data,7,record,timestamp,"1031375745",s,position_lat,"522353183",semicircles,position_long,"134306292",semicircles,distance,"128.44",m,speed,"2.614",m/s,cadence,"85",rpm,enhanced_speed,"2.614",m/s,
Data,7,record,timestamp,"1031375749",s,position_lat,"522352528",semicircles,position_long,"134305602",semicircles,distance,"135.42",m,speed,"2.577",m/s,cadence,"86",rpm,enhanced_speed,"2.577",m/s,
Data,7,record,timestamp,"1031375768",s,position_lat,"522352643",semicircles,position_long,"134304754",semicircles,distance,"135.86",m,speed,"0.0",m/s,cadence,"86",rpm,enhanced_speed,"0.0",m/s,
Data,7,record,timestamp,"1031375771",s,position_lat,"522352575",semicircles,position_long,"134303808",semicircles,distance,"139.37",m,speed,"2.627",m/s,cadence,"0",rpm,enhanced_speed,"2.627",m/s,
