Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,
Data,7,record,timestamp,"1035095669",s,position_lat,"522076932",semicircles,position_long,"134598511",semicircles,distance,"2.77",m,speed,"0.0",m/s,cadence,"0",rpm,enhanced_speed,"0.0",m/s,
Data,7,record,timestamp,"1035095677",s,position_lat,"522078651",semicircles,position_long,"134596127",semicircles,distance,"25.55",m,speed,"2.97",m/s,cadence,"86",rpm,enhanced_speed,"2.97",m/s,
Data,7,record,timestamp,"1035095686",s,position_lat,"522080261",semicircles,position_long,"134594132",semicircles,distance,"45.7",m,speed,"2.131",m/s,cadence,"87",rpm,enhanced_speed,"2.131",m/s,
Data,7,record,timestamp,"1035095694",s,position_lat,"522082178",semicircles,position_long,"134591977",semicircles,distance,"68.77",m,speed,"2.244",m/s,cadence,"88",rpm,enhanced_speed,"2.244",m/s,
Data,7,record,timestamp,"1035095700",s,position_lat,"522083409",semicircles,position_long,"134589455",semicircles,distance,"89.16",m,speed,"2.379",m/s,cadence,"87",rpm,enhanced_speed,"2.379",m/s,
Data,7,record,timestamp,"1035095707",s,position_lat,"522085105",semicircles,position_long,"134587407",semicircles,distance,"110.19",m,speed,"2.468",m/s,cadence,"88",rpm,enhanced_speed,"2.468",m/s,
Data,7,record,timestamp,"1035095715",s,position_lat,"522086894",semicircles,position_long,"134585244",semicircles,distance,"132.39",m,speed,"2.514",m/s,cadence,"88",rpm,enhanced_speed,"2.514",m/s,
Data,7,record,timestamp,"1035095723",s,position_lat,"522088622",semicircles,position_long,"134582793",semicircles,distance,"155.5",m,speed,"2.573",m/s,cadence,"87",rpm,enhanced_speed,"2.573",m/s,
Data,7,record,timestamp,"1035095730",s,position_lat,"522090542",semicircles,position_long,"134581332",semicircles,distance,"176.07",m,speed,"2.621",m/s,cadence,"87",rpm,enhanced_speed,"2.621",m/s,
Data,7,record,timestamp,"1035095731",s,position_lat,"522090694",semicircles,position_long,"134581146",semicircles,distance,"177.95",m,speed,"2.607",m/s,cadence,"87",rpm,enhanced_speed,"2.607",m/s,
Data,7,record,timestamp,"1035095740",s,position_lat,"522092464",semicircles,position_long,"134579009",semicircles,distance,"199.79",m,speed,"2.582",m/s,cadence,"86",rpm,enhanced_speed,"2.582",m/s,
Data,7,record,timestamp,"1035095742",s,position_lat,"522093003",semicircles,position_long,"134578483",semicircles,distance,"205.92",m,speed,"2.767",m/s,cadence,"88",rpm,enhanced_speed,"2.767",m/s,
Data,7,record,timestamp,"1035095751",s,position_lat,"522094937",semicircles,position_long,"134576662",semicircles,distance,"227.69",m,speed,"2.58",m/s,cadence,"87",rpm,enhanced_speed,"2.58",m/s,
