Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,
Data,7,record,timestamp,"1032417793",s,position_lat,"522310157",semicircles,position_long,"134157020",semicircles,distance,"5.12",m,speed,"0.0",m/s,cadence,"87",rpm,enhanced_speed,"0.0",m/s,
Data,7,record,timestamp,"1032417794",s,position_lat,"522310773",semicircles,position_long,"134156653",semicircles,distance,"11.36",m,speed,"5.131",m/s,cadence,"0",rpm,enhanced_speed,"5.131",m/s,
Data,7,record,timestamp,"1032417798",s,position_lat,"522311372",semicircles,position_long,"134155935",semicircles,distance,"18.1",m,speed,"1.339",m/s,cadence,"0",rpm,enhanced_speed,"1.339",m/s,
Data,7,record,timestamp,"1032417805",s,position_lat,"522310396",semicircles,position_long,"134154284",semicircles,distance,"34.96",m,speed,"2.183",m/s,cadence,"86",rpm,enhanced_speed,"2.183",m/s,
Data,7,record,timestamp,"1032417814",s,position_lat,"522309301",semicircles,position_long,"134151561",semicircles,distance,"55.37",m,speed,"2.403",m/s,cadence,"86",rpm,enhanced_speed,"2.403",m/s,
Data,7,record,timestamp,"1032417824",s,position_lat,"522308436",semicircles,position_long,"134148470",semicircles,distance,"76.03",m,speed,"2.384",m/s,cadence,"87",rpm,enhanced_speed,"2.384",m/s,
Data,7,record,timestamp,"1032417832",s,position_lat,"522307860",semicircles,position_long,"134145245",semicircles,distance,"97.4",m,speed,"2.45",m/s,cadence,"87",rpm,enhanced_speed,"2.45",m/s,
Data,7,record,timestamp,"1032417838",s,position_lat,"522307050",semicircles,position_long,"134143382",semicircles,distance,"111.65",m,speed,"2.456",m/s,cadence,"87",rpm,enhanced_speed,"2.456",m/s,
Data,7,record,timestamp,"1032417844",s,position_lat,"522306235",semicircles,position_long,"134140673",semicircles,distance,"132.16",m,speed,"2.695",m/s,cadence,"86",rpm,enhanced_speed,"2.695",m/s,
Data,7,record,timestamp,"1032417846",s,position_lat,"522306421",semicircles,position_long,"134140048",semicircles,distance,"136.49",m,speed,"2.609",m/s,cadence,"86",rpm,enhanced_speed,"2.609",m/s,
Data,7,record,timestamp,"1032417849",s,position_lat,"522306035",semicircles,position_long,"134139206",semicircles,distance,"142.72",m,speed,"2.547",m/s,cadence,"87",rpm,enhanced_speed,"2.547",m/s,
Data,7,record,timestamp,"1032417854",s,position_lat,"522304521",semicircles,position_long,"134137613",semicircles,distance,"159.89",m,speed,"2.645",m/s,cadence,"87",rpm,enhanced_speed,"2.645",m/s,
Data,7,record,timestamp,"1032417861",s,position_lat,"522303747",semicircles,position_long,"134134167",semicircles,distance,"184.26",m,speed,"2.873",m/s,cadence,"86",rpm,enhanced_speed,"2.873",m/s,
Data,7,record,timestamp,"1032417868",s,position_lat,"522303669",semicircles,position_long,"134130714",semicircles,distance,"207.03",m,speed,"2.949",m/s,cadence,"86",rpm,enhanced_speed,"2.949",m/s,
