Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,
Data,7,record,timestamp,"1032759591",s,position_lat,"522364283",semicircles,position_long,"134377403",semicircles,distance,"0.0",m,speed,"0.0",m/s,cadence,"86",rpm,enhanced_speed,"0.0",m/s,
Data,7,record,timestamp,"1032759592",s,position_lat,"522364093",semicircles,position_long,"134377099",semicircles,distance,"2.64",m,speed,"2.221",m/s,cadence,"0",rpm,enhanced_speed,"2.221",m/s,
Data,7,record,timestamp,"1032759595",s,position_lat,"522363193",semicircles,position_long,"134376893",semicircles,distance,"9.73",m,speed,"3.034",m/s,cadence,"0",rpm,enhanced_speed,"3.034",m/s,
Data,7,record,timestamp,"1032759605",s,position_lat,"522361519",semicircles,position_long,"134374757",semicircles,distance,"31.24",m,speed,"2.414",m/s,cadence,"86",rpm,enhanced_speed,"2.414",m/s,
Data,7,record,timestamp,"1032759615",s,position_lat,"522359987",semicircles,position_long,"134371762",semicircles,distance,"53.37",m,speed,"2.73",m/s,cadence,"86",rpm,enhanced_speed,"2.73",m/s,
Data,7,record,timestamp,"1032759620",s,position_lat,"522359241",semicircles,position_long,"134369905",semicircles,distance,"66.27",m,speed,"3.001",m/s,cadence,"88",rpm,enhanced_speed,"3.001",m/s,
Data,7,record,timestamp,"1032759625",s,position_lat,"522356528",semicircles,position_long,"134369609",semicircles,distance,"92.44",m,speed,"4.808",m/s,cadence,"90",rpm,enhanced_speed,"4.808",m/s,
Data,7,record,timestamp,"1032759629",s,position_lat,"522354913",semicircles,position_long,"134370161",semicircles,distance,"107.84",m,speed,"4.473",m/s,cadence,"87",rpm,enhanced_speed,"4.473",m/s,
Data,7,record,timestamp,"1032759636",s,position_lat,"522352751",semicircles,position_long,"134371557",semicircles,distance,"129.84",m,speed,"4.261",m/s,cadence,"87",rpm,enhanced_speed,"4.261",m/s,
Data,7,record,timestamp,"1032759643",s,position_lat,"522350829",semicircles,position_long,"134373096",semicircles,distance,"150.45",m,speed,"4.092",m/s,cadence,"87",rpm,enhanced_speed,"4.092",m/s,
