Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,
Data,7,record,timestamp,"1032326955",s,position_lat,"522524182",semicircles,position_long,"134587039",semicircles,distance,"0.8",m,speed,"0.0",m/s,cadence,"0",rpm,enhanced_speed,"0.0",m/s,
Data,7,record,timestamp,"1032326964",s,position_lat,"522522923",semicircles,position_long,"134584901",semicircles,distance,"19.24",m,speed,"1.93",m/s,cadence,"81",rpm,enhanced_speed,"1.93",m/s,
Data,7,record,timestamp,"1032326970",s,position_lat,"522522302",semicircles,position_long,"134583340",semicircles,distance,"31.25",m,speed,"1.978",m/s,cadence,"82",rpm,enhanced_speed,"1.978",m/s,
Data,7,record,timestamp,"1032326981",s,position_lat,"522521121",semicircles,position_long,"134580824",semicircles,distance,"51.55",m,speed,"1.942",m/s,cadence,"83",rpm,enhanced_speed,"1.942",m/s,
Data,7,record,timestamp,"1032326991",s,position_lat,"522520698",semicircles,position_long,"134577506",semicircles,distance,"74.55",m,speed,"2.009",m/s,cadence,"84",rpm,enhanced_speed,"2.009",m/s,
Data,7,record,timestamp,"1032327001",s,position_lat,"522521648",semicircles,position_long,"134574824",semicircles,distance,"94.97",m,speed,"2.02",m/s,cadence,"83",rpm,enhanced_speed,"2.02",m/s,
Data,7,record,timestamp,"1032327010",s,position_lat,"522523294",semicircles,position_long,"134572886",semicircles,distance,"115.22",m,speed,"2.06",m/s,cadence,"84",rpm,enhanced_speed,"2.06",m/s,
Data,7,record,timestamp,"1032327016",s,position_lat,"522524185",semicircles,position_long,"134571761",semicircles,distance,"126.53",m,speed,"2.041",m/s,cadence,"83",rpm,enhanced_speed,"2.041",m/s,
Data,7,record,timestamp,"1032327026",s,position_lat,"522526383",semicircles,position_long,"134571255",semicircles,distance,"147.33",m,speed,"2.054",m/s,cadence,"84",rpm,enhanced_speed,"2.054",m/s,
Data,7,record,timestamp,"1032327027",s,position_lat,"522526599",semicircles,position_long,"134571262",semicircles,distance,"149.34",m,speed,"2.053",m/s,cadence,"84",rpm,enhanced_speed,"2.053",m/s,
Data,7,record,timestamp,"1032327036",s,position_lat,"522528916",semicircles,position_long,"134572040",semicircles,distance,"171.44",m,speed,"2.13",m/s,cadence,"83",rpm,enhanced_speed,"2.13",m/s,
Data,7,record,timestamp,"1032327044",s,position_lat,"522531027",semicircles,position_long,"134573460",semicircles,distance,"193.09",m,speed,"2.219",m/s,cadence,"84",rpm,enhanced_speed,"2.219",m/s,
Data,7,record,timestamp,"1032327054",s,position_lat,"522533333",semicircles,position_long,"134574051",semicircles,distance,"215.14",m,speed,"2.218",m/s,cadence,"83",rpm,enhanced_speed,"2.218",m/s,
Data,7,record,timestamp,"1032327062",s,position_lat,"522535568",semicircles,position_long,"134575097",semicircles,distance,"237.06",m,speed,"2.299",m/s,cadence,"84",rpm,enhanced_speed,"2.299",m/s,
Data,7,record,timestamp,"1032327070",s,position_lat,"522537565",semicircles,position_long,"134576436",semicircles,distance,"257.58",m,speed,"2.345",m/s,cadence,"84",rpm,enhanced_speed,"2.345",m/s,
Data,7,record,timestamp,"1032327078",s,position_lat,"522539718",semicircles,position_long,"134577535",semicircles,distance,"278.93",m,speed,"2.393",m/s,cadence,"84",rpm,enhanced_speed,"2.393",m/s,
Data,7,record,timestamp,"1032327086",s,position_lat,"522541969",semicircles,position_long,"134577864",semicircles,distance,"300.05",m,speed,"2.431",m/s,cadence,"85",rpm,enhanced_speed,"2.431",m/s,
Data,7,record,timestamp,"1032327094",s,position_lat,"522544077",semicircles,position_long,"134577286",semicircles,distance,"320.23",m,speed,"2.447",m/s,cadence,"85",rpm,enhanced_speed,"2.447",m/s,
Data,7,record,timestamp,"1032327102",s,position_lat,"522545759",semicircles,position_long,"134575432",semicircles,distance,"340.26",m,speed,"2.458",m/s,cadence,"84",rpm,enhanced_speed,"2.458",m/s,
Data,7,record,timestamp,"1032327108",s,position_lat,"522546439",semicircles,position_long,"134573526",semicircles,distance,"355.35",m,speed,"2.474",m/s,cadence,"84",rpm,enhanced_speed,"2.474",m/s,
Data,7,record,timestamp,"1032327117",s,position_lat,"522547361",semicircles,position_long,"134570705",semicircles,distance,"376.44",m,speed,"2.457",m/s,cadence,"84",rpm,enhanced_speed,"2.457",m/s,
Data,7,record,timestamp,"1032327125",s,position_lat,"522547469",semicircles,position_long,"134567553",semicircles,distance,"397.47",m,speed,"2.486",m/s,cadence,"85",rpm,enhanced_speed,"2.486",m/s,
