Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,
Data,5,record,timestamp,"1035447258",s,position_lat,"522249351",semicircles,position_long,"134456313",semicircles,distance,"0.09",m,speed,"0.0",m/s,cadence,"0",rpm,enhanced_speed,"0.0",m/s,
Data,5,record,timestamp,"1035447265",s,position_lat,"522249852",semicircles,position_long,"134457640",semicircles,distance,"10.93",m,speed,"2.121",m/s,cadence,"89",rpm,enhanced_speed,"2.121",m/s,
Data,5,record,timestamp,"1035447274",s,position_lat,"522250888",semicircles,position_long,"134459873",semicircles,distance,"32.49",m,speed,"2.307",m/s,cadence,"85",rpm,enhanced_speed,"2.307",m/s,
Data,5,record,timestamp,"1035447275",s,position_lat,"522251107",semicircles,position_long,"134460059",semicircles,distance,"34.89",m,speed,"2.316",m/s,cadence,"85",rpm,enhanced_speed,"2.316",m/s,
Data,5,record,timestamp,"1035447276",s,position_lat,"522251461",semicircles,position_long,"134459997",semicircles,distance,"38.1",m,speed,"2.336",m/s,cadence,"86",rpm,enhanced_speed,"2.336",m/s,
Data,5,record,timestamp,"1035447284",s,position_lat,"522249990",semicircles,position_long,"134461154",semicircles,distance,"59.23",m,speed,"2.398",m/s,cadence,"85",rpm,enhanced_speed,"2.398",m/s,
Data,5,record,timestamp,"1035447285",s,position_lat,"522249633",semicircles,position_long,"134461284",semicircles,distance,"62.67",m,speed,"2.628",m/s,cadence,"87",rpm,enhanced_speed,"2.628",m/s,
Data,5,record,timestamp,"1035447291",s,position_lat,"522247438",semicircles,position_long,"134462053",semicircles,distance,"83.89",m,speed,"3.224",m/s,cadence,"87",rpm,enhanced_speed,"3.224",m/s,
Data,5,record,timestamp,"1035447297",s,position_lat,"522245217",semicircles,position_long,"134462618",semicircles,distance,"104.95",m,speed,"3.292",m/s,cadence,"88",rpm,enhanced_speed,"3.292",m/s,
Data,5,record,timestamp,"1035447304",s,position_lat,"522242858",semicircles,position_long,"134463255",semicircles,distance,"127.29",m,speed,"3.288",m/s,cadence,"87",rpm,enhanced_speed,"3.288",m/s,
Data,5,record,timestamp,"1035447312",s,position_lat,"522240611",semicircles,position_long,"134464997",semicircles,distance,"147.43",m,speed,"3.346",m/s,cadence,"89",rpm,enhanced_speed,"3.346",m/s,
Data,5,record,timestamp,"1035447320",s,position_lat,"522238315",semicircles,position_long,"134465439",semicircles,distance,"169.07",m,speed,"3.267",m/s,cadence,"89",rpm,enhanced_speed,"3.267",m/s,
Data,5,record,timestamp,"1035447327",s,position_lat,"522235817",semicircles,position_long,"134465162",semicircles,distance,"192.52",m,speed,"3.281",m/s,cadence,"89",rpm,enhanced_speed,"3.281",m/s,
Data,5,record,timestamp,"1035447334",s,position_lat,"522233521",semicircles,position_long,"134464745",semicircles,distance,"214.2",m,speed,"3.257",m/s,cadence,"89",rpm,enhanced_speed,"3.257",m/s,
Data,5,record,timestamp,"1035447341",s,position_lat,"522231256",semicircles,position_long,"134464520",semicircles,distance,"235.36",m,speed,"3.138",m/s,cadence,"88",rpm,enhanced_speed,"3.138",m/s,
Data,5,record,timestamp,"1035447349",s,position_lat,"522228842",semicircles,position_long,"134464264",semicircles,distance,"257.92",m,speed,"3.101",m/s,cadence,"89",rpm,enhanced_speed,"3.101",m/s,
Data,5,record,timestamp,"1035447357",s,position_lat,"522226476",semicircles,position_long,"134464544",semicircles,distance,"279.71",m,speed,"3.072",m/s,cadence,"88",rpm,enhanced_speed,"3.072",m/s,
Data,5,record,timestamp,"1035447365",s,position_lat,"522224174",semicircles,position_long,"134465016",semicircles,distance,"300.81",m,speed,"2.85",m/s,cadence,"87",rpm,enhanced_speed,"2.85",m/s,
Data,5,record,timestamp,"1035447371",s,position_lat,"522221957",semicircles,position_long,"134464831",semicircles,distance,"321.58",m,speed,"2.934",m/s,cadence,"88",rpm,enhanced_speed,"2.934",m/s,
Data,5,record,timestamp,"1035447378",s,position_lat,"522219639",semicircles,position_long,"134464659",semicircles,distance,"343.44",m,speed,"2.967",m/s,cadence,"90",rpm,enhanced_speed,"2.967",m/s,
Data,5,record,timestamp,"1035447385",s,position_lat,"522217166",semicircles,position_long,"134464405",semicircles,distance,"366.82",m,speed,"3.019",m/s,cadence,"89",rpm,enhanced_speed,"3.019",m/s,
Data,5,record,timestamp,"1035447391",s,position_lat,"522214994",semicircles,position_long,"134464430",semicircles,distance,"387.06",m,speed,"3.059",m/s,cadence,"90",rpm,enhanced_speed,"3.059",m/s,
Data,5,record,timestamp,"1035447398",s,position_lat,"522212747",semicircles,position_long,"134464044",semicircles,distance,"408.2",m,speed,"3.055",m/s,cadence,"90",rpm,enhanced_speed,"3.055",m/s,
Data,5,record,timestamp,"1035447406",s,position_lat,"522210238",semicircles,position_long,"134463857",semicircles,distance,"430.89",m,speed,"3.053",m/s,cadence,"88",rpm,enhanced_speed,"3.053",m/s,
Data,5,record,timestamp,"1035447412",s,position_lat,"522207813",semicircles,position_long,"134463257",semicircles,distance,"453.35",m,speed,"3.148",m/s,cadence,"88",rpm,enhanced_speed,"3.148",m/s,
Data,5,record,timestamp,"1035447419",s,position_lat,"522205469",semicircles,position_long,"134462786",semicircles,distance,"475.36",m,speed,"3.149",m/s,cadence,"88",rpm,enhanced_speed,"3.149",m/s,
Data,5,record,timestamp,"1035447427",s,position_lat,"522203064",semicircles,position_long,"134462235",semicircles,distance,"498.06",m,speed,"3.038",m/s,cadence,"87",rpm,enhanced_speed,"3.038",m/s,
Data,5,record,timestamp,"1035447434",s,position_lat,"522200960",semicircles,position_long,"134461340",semicircles,distance,"518.58",m,speed,"2.985",m/s,cadence,"86",rpm,enhanced_speed,"2.985",m/s,
Data,5,record,timestamp,"1035447443",s,position_lat,"522198667",semicircles,position_long,"134460431",semicircles,distance,"540.65",m,speed,"2.904",m/s,cadence,"88",rpm,enhanced_speed,"2.904",m/s,
Data,5,record,timestamp,"1035447451",s,position_lat,"522196819",semicircles,position_long,"134459415",semicircles,distance,"559.29",m,speed,"2.818",m/s,cadence,"87",rpm,enhanced_speed,"2.818",m/s,
Data,5,record,timestamp,"1035447458",s,position_lat,"522195028",semicircles,position_long,"134458730",semicircles,distance,"576.89",m,speed,"2.78",m/s,cadence,"89",rpm,enhanced_speed,"2.78",m/s,
Data,5,record,timestamp,"1035447464",s,position_lat,"522196097",semicircles,position_long,"134459497",semicircles,distance,"588.96",m,speed,"2.7",m/s,cadence,"85",rpm,enhanced_speed,"2.7",m/s,
Data,5,record,timestamp,"1035447472",s,position_lat,"522198138",semicircles,position_long,"134460686",semicircles,distance,"609.7",m,speed,"2.628",m/s,cadence,"88",rpm,enhanced_speed,"2.628",m/s,
Data,5,record,timestamp,"1035447479",s,position_lat,"522200093",semicircles,position_long,"134462197",semicircles,distance,"630.57",m,speed,"2.718",m/s,cadence,"89",rpm,enhanced_speed,"2.718",m/s,
