Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,
Data,7,record,timestamp,"1032497843",s,position_lat,"522348721",semicircles,position_long,"134378667",semicircles,distance,"1.08",m,speed,"0.0",m/s,cadence,"0",rpm,enhanced_speed,"0.0",m/s,
Data,7,record,timestamp,"1032497851",s,position_lat,"522350088",semicircles,position_long,"134376151",semicircles,distance,"22.79",m,speed,"3.317",m/s,cadence,"87",rpm,enhanced_speed,"3.317",m/s,
Data,7,record,timestamp,"1032497859",s,position_lat,"522351191",semicircles,position_long,"134374505",semicircles,distance,"37.92",m,speed,"1.839",m/s,cadence,"86",rpm,enhanced_speed,"1.839",m/s,
Data,7,record,timestamp,"1032497865",s,position_lat,"522351818",semicircles,position_long,"134373215",semicircles,distance,"47.11",m,speed,"1.832",m/s,cadence,"86",rpm,enhanced_speed,"1.832",m/s,
Data,7,record,timestamp,"1032497868",s,position_lat,"522351861",semicircles,position_long,"134372721",semicircles,distance,"49.89",m,speed,"1.808",m/s,cadence,"86",rpm,enhanced_speed,"1.808",m/s,
Data,7,record,timestamp,"1032497871",s,position_lat,"522351153",semicircles,position_long,"134372565",semicircles,distance,"56.17",m,speed,"1.836",m/s,cadence,"85",rpm,enhanced_speed,"1.836",m/s,
Data,7,record,timestamp,"1032497881",s,position_lat,"522350816",semicircles,position_long,"134371341",semicircles,distance,"77.88",m,speed,"1.907",m/s,cadence,"86",rpm,enhanced_speed,"1.907",m/s,
Data,7,record,timestamp,"1032497885",s,position_lat,"522351678",semicircles,position_long,"134370667",semicircles,distance,"87.03",m,speed,"1.938",m/s,cadence,"86",rpm,enhanced_speed,"1.938",m/s,
Data,7,record,timestamp,"1032497894",s,position_lat,"522353494",semicircles,position_long,"134368842",semicircles,distance,"107.89",m,speed,"2.007",m/s,cadence,"89",rpm,enhanced_speed,"2.007",m/s,
Data,7,record,timestamp,"1032497896",s,position_lat,"522353774",semicircles,position_long,"134368770",semicircles,distance,"110.85",m,speed,"1.987",m/s,cadence,"89",rpm,enhanced_speed,"1.987",m/s,
Data,7,record,timestamp,"1032497916",s,position_lat,"522355614",semicircles,position_long,"134369178",semicircles,distance,"125.69",m,speed,"1.221",m/s,cadence,"86",rpm,enhanced_speed,"1.221",m/s,
Data,7,record,timestamp,"1032497924",s,position_lat,"522357312",semicircles,position_long,"134373441",semicircles,distance,"158.07",m,speed,"6.467",m/s,cadence,"84",rpm,enhanced_speed,"6.467",m/s,
Data,7,record,timestamp,"1032497925",s,position_lat,"522358115",semicircles,position_long,"134374934",semicircles,distance,"169.34",m,speed,"7.682",m/s,cadence,"84",rpm,enhanced_speed,"7.682",m/s,
Data,7,record,timestamp,"1032497926",s,position_lat,"522358415",semicircles,position_long,"134375401",semicircles,distance,"171.57",m,speed,"7.057",m/s,cadence,"84",rpm,enhanced_speed,"7.057",m/s,
Data,7,record,timestamp,"1032497930",s,position_lat,"522361143",semicircles,position_long,"134376778",semicircles,distance,"194.47",m,speed,"6.958",m/s,cadence,"83",rpm,enhanced_speed,"6.958",m/s,
Data,7,record,timestamp,"1032497932",s,position_lat,"522361894",semicircles,position_long,"134377469",semicircles,distance,"201.69",m,speed,"6.582",m/s,cadence,"83",rpm,enhanced_speed,"6.582",m/s,
Data,7,record,timestamp,"1032497933",s,position_lat,"522362221",semicircles,position_long,"134377907",semicircles,distance,"205.85",m,speed,"4.665",m/s,cadence,"88",rpm,enhanced_speed,"4.665",m/s,
Data,7,record,timestamp,"1032497940",s,position_lat,"522363458",semicircles,position_long,"134380453",semicircles,distance,"226.59",m,speed,"3.093",m/s,cadence,"86",rpm,enhanced_speed,"3.093",m/s,
