Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,
Data,7,record,timestamp,"1035354993",s,position_lat,"522400210",semicircles,position_long,"134113145",semicircles,distance,"0.76",m,speed,"0.0",m/s,cadence,"89",rpm,enhanced_speed,"0.0",m/s,
Data,7,record,timestamp,"1035354996",s,position_lat,"522398686",semicircles,position_long,"134112275",semicircles,distance,"3.48",m,speed,"4.489",m/s,cadence,"0",rpm,enhanced_speed,"4.489",m/s,
Data,7,record,timestamp,"1035355007",s,position_lat,"522397466",semicircles,position_long,"134107710",semicircles,distance,"24.84",m,speed,"3.285",m/s,cadence,"87",rpm,enhanced_speed,"3.285",m/s,
Data,7,record,timestamp,"1035355015",s,position_lat,"522397412",semicircles,position_long,"134104242",semicircles,distance,"45.91",m,speed,"3.191",m/s,cadence,"86",rpm,enhanced_speed,"3.191",m/s,
Data,7,record,timestamp,"1035355026",s,position_lat,"522397093",semicircles,position_long,"134100473",semicircles,distance,"65.96",m,speed,"3.089",m/s,cadence,"87",rpm,enhanced_speed,"3.089",m/s,
Data,7,record,timestamp,"1035355027",s,position_lat,"522397077",semicircles,position_long,"134100427",semicircles,distance,"65.96",m,speed,"3.034",m/s,cadence,"87",rpm,enhanced_speed,"3.034",m/s,
Data,7,record,timestamp,"1035355039",s,position_lat,"522398636",semicircles,position_long,"134100652",semicircles,distance,"80.63",m,speed,"2.644",m/s,cadence,"86",rpm,enhanced_speed,"2.644",m/s,
Data,7,record,timestamp,"1035355043",s,position_lat,"522398743",semicircles,position_long,"134101241",semicircles,distance,"82.74",m,speed,"2.527",m/s,cadence,"85",rpm,enhanced_speed,"2.527",m/s,
Data,7,record,timestamp,"1035355061",s,position_lat,"522399740",semicircles,position_long,"134099740",semicircles,distance,"103.64",m,speed,"2.065",m/s,cadence,"87",rpm,enhanced_speed,"2.065",m/s,
Data,7,record,timestamp,"1035355069",s,position_lat,"522401874",semicircles,position_long,"134099156",semicircles,distance,"123.98",m,speed,"2.136",m/s,cadence,"88",rpm,enhanced_speed,"2.136",m/s,
Data,7,record,timestamp,"1035355079",s,position_lat,"522404261",semicircles,position_long,"134098578",semicircles,distance,"146.68",m,speed,"2.166",m/s,cadence,"88",rpm,enhanced_speed,"2.166",m/s,
Data,7,record,timestamp,"1035355087",s,position_lat,"522406457",semicircles,position_long,"134097661",semicircles,distance,"168.07",m,speed,"2.246",m/s,cadence,"87",rpm,enhanced_speed,"2.246",m/s,
Data,7,record,timestamp,"1035355094",s,position_lat,"522408629",semicircles,position_long,"134096819",semicircles,distance,"189.08",m,speed,"2.348",m/s,cadence,"88",rpm,enhanced_speed,"2.348",m/s,
Data,7,record,timestamp,"1035355102",s,position_lat,"522410880",semicircles,position_long,"134095788",semicircles,distance,"211.23",m,speed,"2.412",m/s,cadence,"88",rpm,enhanced_speed,"2.412",m/s,
Data,7,record,timestamp,"1035355111",s,position_lat,"522413043",semicircles,position_long,"134095258",semicircles,distance,"231.8",m,speed,"2.395",m/s,cadence,"89",rpm,enhanced_speed,"2.395",m/s,
Data,7,record,timestamp,"1035355116",s,position_lat,"522415374",semicircles,position_long,"134093807",semicircles,distance,"255.55",m,speed,"2.625",m/s,cadence,"88",rpm,enhanced_speed,"2.625",m/s,
Data,7,record,timestamp,"1035355122",s,position_lat,"522417461",semicircles,position_long,"134092680",semicircles,distance,"276.57",m,speed,"2.727",m/s,cadence,"88",rpm,enhanced_speed,"2.727",m/s,
Data,7,record,timestamp,"1035355129",s,position_lat,"522419393",semicircles,position_long,"134091335",semicircles,distance,"296.69",m,speed,"2.749",m/s,cadence,"88",rpm,enhanced_speed,"2.749",m/s,
Data,7,record,timestamp,"1035355135",s,position_lat,"522421554",semicircles,position_long,"134090389",semicircles,distance,"317.97",m,speed,"2.845",m/s,cadence,"89",rpm,enhanced_speed,"2.845",m/s,
Data,7,record,timestamp,"1035355144",s,position_lat,"522423875",semicircles,position_long,"134090216",semicircles,distance,"340.54",m,speed,"2.81",m/s,cadence,"86",rpm,enhanced_speed,"2.81",m/s,
Data,7,record,timestamp,"1035355152",s,position_lat,"522425744",semicircles,position_long,"134089836",semicircles,distance,"357.65",m,speed,"2.28",m/s,cadence,"88",rpm,enhanced_speed,"2.28",m/s,
Data,7,record,timestamp,"1035355159",s,position_lat,"522428002",semicircles,position_long,"134089434",semicircles,distance,"378.86",m,speed,"2.541",m/s,cadence,"86",rpm,enhanced_speed,"2.541",m/s,
Data,7,record,timestamp,"1035355165",s,position_lat,"522430297",semicircles,position_long,"134088176",semicircles,distance,"401.73",m,speed,"3.458",m/s,cadence,"88",rpm,enhanced_speed,"3.458",m/s,
Data,7,record,timestamp,"1035355169",s,position_lat,"522432484",semicircles,position_long,"134086582",semicircles,distance,"424.25",m,speed,"4.202",m/s,cadence,"87",rpm,enhanced_speed,"4.202",m/s,
Data,7,record,timestamp,"1035355170",s,position_lat,"522432680",semicircles,position_long,"134086344",semicircles,distance,"426.67",m,speed,"4.167",m/s,cadence,"87",rpm,enhanced_speed,"4.167",m/s,
Data,7,record,timestamp,"1035355174",s,position_lat,"522433527",semicircles,position_long,"134085312",semicircles,distance,"438.02",m,speed,"4.074",m/s,cadence,"86",rpm,enhanced_speed,"4.074",m/s,
Data,7,record,timestamp,"1035355183",s,position_lat,"522435842",semicircles,position_long,"134085322",semicircles,distance,"459.28",m,speed,"3.428",m/s,cadence,"88",rpm,enhanced_speed,"3.428",m/s,
Data,7,record,timestamp,"1035355193",s,position_lat,"522438334",semicircles,position_long,"134084917",semicircles,distance,"482.65",m,speed,"2.8",m/s,cadence,"87",rpm,enhanced_speed,"2.8",m/s,
Data,7,record,timestamp,"1035355200",s,position_lat,"522440723",semicircles,position_long,"134084370",semicircles,distance,"505.04",m,speed,"2.856",m/s,cadence,"88",rpm,enhanced_speed,"2.856",m/s,
Data,7,record,timestamp,"1035355209",s,position_lat,"522443082",semicircles,position_long,"134084190",semicircles,distance,"527.17",m,speed,"2.792",m/s,cadence,"88",rpm,enhanced_speed,"2.792",m/s,
Data,7,record,timestamp,"1035355214",s,position_lat,"522444862",semicircles,position_long,"134082613",semicircles,distance,"546.03",m,speed,"2.929",m/s,cadence,"88",rpm,enhanced_speed,"2.929",m/s,
Data,7,record,timestamp,"1035355220",s,position_lat,"522444042",semicircles,position_long,"134079825",semicircles,distance,"566.43",m,speed,"3.48",m/s,cadence,"85",rpm,enhanced_speed,"3.48",m/s,
Data,7,record,timestamp,"1035355227",s,position_lat,"522443235",semicircles,position_long,"134076922",semicircles,distance,"587.49",m,speed,"3.252",m/s,cadence,"88",rpm,enhanced_speed,"3.252",m/s,
Data,7,record,timestamp,"1035355232",s,position_lat,"522443614",semicircles,position_long,"134074600",semicircles,distance,"602.13",m,speed,"3.254",m/s,cadence,"88",rpm,enhanced_speed,"3.254",m/s,
Data,7,record,timestamp,"1035355239",s,position_lat,"522444727",semicircles,position_long,"134072997",semicircles,distance,"618.07",m,speed,"2.705",m/s,cadence,"84",rpm,enhanced_speed,"2.705",m/s,
Data,7,record,timestamp,"1035355246",s,position_lat,"522446718",semicircles,position_long,"134071636",semicircles,distance,"638.83",m,speed,"2.934",m/s,cadence,"87",rpm,enhanced_speed,"2.934",m/s,
Data,7,record,timestamp,"1035355253",s,position_lat,"522448705",semicircles,position_long,"134069971",semicircles,distance,"660.43",m,speed,"3.032",m/s,cadence,"88",rpm,enhanced_speed,"3.032",m/s,
Data,7,record,timestamp,"1035355261",s,position_lat,"522450517",semicircles,position_long,"134068077",semicircles,distance,"681.6",m,speed,"2.978",m/s,cadence,"89",rpm,enhanced_speed,"2.978",m/s,
Data,7,record,timestamp,"1035355269",s,position_lat,"522452590",semicircles,position_long,"134066170",semicircles,distance,"704.85",m,speed,"2.972",m/s,cadence,"87",rpm,enhanced_speed,"2.972",m/s,
Data,7,record,timestamp,"1035355276",s,position_lat,"522454621",semicircles,position_long,"134064719",semicircles,distance,"726.17",m,speed,"2.986",m/s,cadence,"88",rpm,enhanced_speed,"2.986",m/s,
Data,7,record,timestamp,"1035355279",s,position_lat,"522455432",semicircles,position_long,"134064452",semicircles,distance,"733.75",m,speed,"2.964",m/s,cadence,"87",rpm,enhanced_speed,"2.964",m/s,
Data,7,record,timestamp,"1035355291",s,position_lat,"522457231",semicircles,position_long,"134062932",semicircles,distance,"754.74",m,speed,"2.57",m/s,cadence,"84",rpm,enhanced_speed,"2.57",m/s,
Data,7,record,timestamp,"1035355292",s,position_lat,"522457308",semicircles,position_long,"134062575",semicircles,distance,"757.24",m,speed,"2.559",m/s,cadence,"84",rpm,enhanced_speed,"2.559",m/s,
Data,7,record,timestamp,"1035355298",s,position_lat,"522459180",semicircles,position_long,"134060542",semicircles,distance,"779.31",m,speed,"3.507",m/s,cadence,"86",rpm,enhanced_speed,"3.507",m/s,
Data,7,record,timestamp,"1035355304",s,position_lat,"522460700",semicircles,position_long,"134058460",semicircles,distance,"799.75",m,speed,"3.401",m/s,cadence,"88",rpm,enhanced_speed,"3.401",m/s,
Data,7,record,timestamp,"1035355311",s,position_lat,"522462677",semicircles,position_long,"134057188",semicircles,distance,"820.17",m,speed,"3.338",m/s,cadence,"88",rpm,enhanced_speed,"3.338",m/s,
Data,7,record,timestamp,"1035355319",s,position_lat,"522464767",semicircles,position_long,"134055340",semicircles,distance,"843.32",m,speed,"3.278",m/s,cadence,"88",rpm,enhanced_speed,"3.278",m/s,
Data,7,record,timestamp,"1035355326",s,position_lat,"522466838",semicircles,position_long,"134053802",semicircles,distance,"865.16",m,speed,"3.263",m/s,cadence,"87",rpm,enhanced_speed,"3.263",m/s,
Data,7,record,timestamp,"1035355328",s,position_lat,"522467338",semicircles,position_long,"134053452",semicircles,distance,"870.28",m,speed,"3.238",m/s,cadence,"87",rpm,enhanced_speed,"3.238",m/s,
Data,7,record,timestamp,"1035355337",s,position_lat,"522468641",semicircles,position_long,"134050982",semicircles,distance,"890.52",m,speed,"3.043",m/s,cadence,"88",rpm,enhanced_speed,"3.043",m/s,
Data,7,record,timestamp,"1035355345",s,position_lat,"522469364",semicircles,position_long,"134048431",semicircles,distance,"909.7",m,speed,"2.598",m/s,cadence,"86",rpm,enhanced_speed,"2.598",m/s,
Data,7,record,timestamp,"1035355357",s,position_lat,"522469811",semicircles,position_long,"134045139",semicircles,distance,"930.98",m,speed,"2.55",m/s,cadence,"88",rpm,enhanced_speed,"2.55",m/s,
Data,7,record,timestamp,"1035355361",s,position_lat,"522471570",semicircles,position_long,"134043195",semicircles,distance,"951.67",m,speed,"2.758",m/s,cadence,"88",rpm,enhanced_speed,"2.758",m/s,
Data,7,record,timestamp,"1035355366",s,position_lat,"522473357",semicircles,position_long,"134040878",semicircles,distance,"974.4",m,speed,"2.936",m/s,cadence,"88",rpm,enhanced_speed,"2.936",m/s,
Data,7,record,timestamp,"1035355371",s,position_lat,"522475003",semicircles,position_long,"134038399",semicircles,distance,"996.88",m,speed,"3.089",m/s,cadence,"88",rpm,enhanced_speed,"3.089",m/s,
Data,7,record,timestamp,"1035355378",s,position_lat,"522476760",semicircles,position_long,"134036210",semicircles,distance,"1018.88",m,speed,"3.102",m/s,cadence,"86",rpm,enhanced_speed,"3.102",m/s,
Data,7,record,timestamp,"1035355386",s,position_lat,"522478937",semicircles,position_long,"134034836",semicircles,distance,"1040.76",m,speed,"3.133",m/s,cadence,"87",rpm,enhanced_speed,"3.133",m/s,
Data,7,record,timestamp,"1035355394",s,position_lat,"522481034",semicircles,position_long,"134033271",semicircles,distance,"1063.04",m,speed,"2.895",m/s,cadence,"86",rpm,enhanced_speed,"2.895",m/s,
Data,7,record,timestamp,"1035355402",s,position_lat,"522483072",semicircles,position_long,"134032012",semicircles,distance,"1083.93",m,speed,"2.628",m/s,cadence,"89",rpm,enhanced_speed,"2.628",m/s,
Data,7,record,timestamp,"1035355411",s,position_lat,"522484712",semicircles,position_long,"134029801",semicircles,distance,"1106.06",m,speed,"2.497",m/s,cadence,"86",rpm,enhanced_speed,"2.497",m/s,
Data,7,record,timestamp,"1035355418",s,position_lat,"522486339",semicircles,position_long,"134027726",semicircles,distance,"1126.74",m,speed,"2.706",m/s,cadence,"88",rpm,enhanced_speed,"2.706",m/s,
Data,7,record,timestamp,"1035355425",s,position_lat,"522488046",semicircles,position_long,"134025389",semicircles,distance,"1149.4",m,speed,"2.934",m/s,cadence,"87",rpm,enhanced_speed,"2.934",m/s,
Data,7,record,timestamp,"1035355432",s,position_lat,"522489614",semicircles,position_long,"134022785",semicircles,distance,"1172.58",m,speed,"2.992",m/s,cadence,"88",rpm,enhanced_speed,"2.992",m/s,
Data,7,record,timestamp,"1035355438",s,position_lat,"522491425",semicircles,position_long,"134021161",semicircles,distance,"1192.72",m,speed,"3.034",m/s,cadence,"89",rpm,enhanced_speed,"3.034",m/s,
Data,7,record,timestamp,"1035355447",s,position_lat,"522492755",semicircles,position_long,"134018714",semicircles,distance,"1213.39",m,speed,"2.923",m/s,cadence,"88",rpm,enhanced_speed,"2.923",m/s,
Data,7,record,timestamp,"1035355454",s,position_lat,"522494286",semicircles,position_long,"134016451",semicircles,distance,"1234.27",m,speed,"2.932",m/s,cadence,"89",rpm,enhanced_speed,"2.932",m/s,
Data,7,record,timestamp,"1035355461",s,position_lat,"522495873",semicircles,position_long,"134013871",semicircles,distance,"1257.44",m,speed,"2.989",m/s,cadence,"89",rpm,enhanced_speed,"2.989",m/s,
Data,7,record,timestamp,"1035355467",s,position_lat,"522497284",semicircles,position_long,"134011429",semicircles,distance,"1278.44",m,speed,"3.049",m/s,cadence,"87",rpm,enhanced_speed,"3.049",m/s,
Data,7,record,timestamp,"1035355474",s,position_lat,"522498551",semicircles,position_long,"134008586",semicircles,distance,"1300.74",m,speed,"3.077",m/s,cadence,"89",rpm,enhanced_speed,"3.077",m/s,
