Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,
Data,7,record,timestamp,"1034239512",s,position_lat,"522289534",semicircles,position_long,"133962408",semicircles,distance,"1.53",m,speed,"0.0",m/s,cadence,"0",rpm,enhanced_speed,"0.0",m/s,
Data,7,record,timestamp,"1034239520",s,position_lat,"522289969",semicircles,position_long,"133959185",semicircles,distance,"23.81",m,speed,"3.221",m/s,cadence,"86",rpm,enhanced_speed,"3.221",m/s,
Data,7,record,timestamp,"1034239527",s,position_lat,"522290635",semicircles,position_long,"133956208",semicircles,distance,"44.8",m,speed,"2.994",m/s,cadence,"86",rpm,enhanced_speed,"2.994",m/s,
Data,7,record,timestamp,"1034239534",s,position_lat,"522291464",semicircles,position_long,"133953254",semicircles,distance,"66.14",m,speed,"3.019",m/s,cadence,"86",rpm,enhanced_speed,"3.019",m/s,
Data,7,record,timestamp,"1034239541",s,position_lat,"522292429",semicircles,position_long,"133950466",semicircles,distance,"86.99",m,speed,"3.017",m/s,cadence,"86",rpm,enhanced_speed,"3.017",m/s,
Data,7,record,timestamp,"1034239549",s,position_lat,"522293529",semicircles,position_long,"133947484",semicircles,distance,"109.61",m,speed,"2.99",m/s,cadence,"86",rpm,enhanced_speed,"2.99",m/s,
Data,7,record,timestamp,"1034239551",s,position_lat,"522293565",semicircles,position_long,"133946827",semicircles,distance,"114.17",m,speed,"2.962",m/s,cadence,"86",rpm,enhanced_speed,"2.962",m/s,
Data,7,record,timestamp,"1034239555",s,position_lat,"522293853",semicircles,position_long,"133945325",semicircles,distance,"124.74",m,speed,"2.907",m/s,cadence,"87",rpm,enhanced_speed,"2.907",m/s,
Data,7,record,timestamp,"1034239562",s,position_lat,"522294919",semicircles,position_long,"133942533",semicircles,distance,"146.1",m,speed,"2.994",m/s,cadence,"87",rpm,enhanced_speed,"2.994",m/s,
Data,7,record,timestamp,"1034239570",s,position_lat,"522295728",semicircles,position_long,"133939392",semicircles,distance,"168.7",m,speed,"2.969",m/s,cadence,"86",rpm,enhanced_speed,"2.969",m/s,
