Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,
Data,7,record,timestamp,"1035969133",s,position_lat,"522299273",semicircles,position_long,"134204202",semicircles,distance,"0.02",m,speed,"0.0",m/s,cadence,"0",rpm,enhanced_speed,"0.0",m/s,
Data,7,record,timestamp,"1035969138",s,position_lat,"522301152",semicircles,position_long,"134204211",semicircles,distance,"17.35",m,speed,"3.917",m/s,cadence,"0",rpm,enhanced_speed,"3.917",m/s,
Data,7,record,timestamp,"1035969146",s,position_lat,"522303521",semicircles,position_long,"134204194",semicircles,distance,"39.53",m,speed,"3.218",m/s,cadence,"86",rpm,enhanced_speed,"3.218",m/s,
Data,7,record,timestamp,"1035969154",s,position_lat,"522305857",semicircles,position_long,"134203587",semicircles,distance,"61.6",m,speed,"3.024",m/s,cadence,"86",rpm,enhanced_speed,"3.024",m/s,
Data,7,record,timestamp,"1035969161",s,position_lat,"522308013",semicircles,position_long,"134202768",semicircles,distance,"82.37",m,speed,"3.019",m/s,cadence,"86",rpm,enhanced_speed,"3.019",m/s,
Data,7,record,timestamp,"1035969168",s,position_lat,"522310150",semicircles,position_long,"134201800",semicircles,distance,"103.34",m,speed,"3.019",m/s,cadence,"86",rpm,enhanced_speed,"3.019",m/s,
Data,7,record,timestamp,"1035969170",s,position_lat,"522310696",semicircles,position_long,"134201482",semicircles,distance,"109.02",m,speed,"3.012",m/s,cadence,"86",rpm,enhanced_speed,"3.012",m/s,
Data,7,record,timestamp,"1035969178",s,position_lat,"522312697",semicircles,position_long,"134200278",semicircles,distance,"129.26",m,speed,"2.943",m/s,cadence,"86",rpm,enhanced_speed,"2.943",m/s,
Data,7,record,timestamp,"1035969183",s,position_lat,"522313688",semicircles,position_long,"134200451",semicircles,distance,"138.97",m,speed,"2.848",m/s,cadence,"86",rpm,enhanced_speed,"2.848",m/s,
Data,7,record,timestamp,"1035969189",s,position_lat,"522315095",semicircles,position_long,"134201855",semicircles,distance,"155.68",m,speed,"2.841",m/s,cadence,"86",rpm,enhanced_speed,"2.841",m/s,
Data,7,record,timestamp,"1035969196",s,position_lat,"522316103",semicircles,position_long,"134204472",semicircles,distance,"175.77",m,speed,"2.844",m/s,cadence,"86",rpm,enhanced_speed,"2.844",m/s,
Data,7,record,timestamp,"1035969204",s,position_lat,"522316945",semicircles,position_long,"134207460",semicircles,distance,"197.47",m,speed,"2.825",m/s,cadence,"86",rpm,enhanced_speed,"2.825",m/s,
Data,7,record,timestamp,"1035969213",s,position_lat,"522317998",semicircles,position_long,"134210434",semicircles,distance,"219.91",m,speed,"2.771",m/s,cadence,"86",rpm,enhanced_speed,"2.771",m/s,
Data,7,record,timestamp,"1035969221",s,position_lat,"522318267",semicircles,position_long,"134213454",semicircles,distance,"240.76",m,speed,"2.747",m/s,cadence,"85",rpm,enhanced_speed,"2.747",m/s,
Data,7,record,timestamp,"1035969229",s,position_lat,"522319132",semicircles,position_long,"134216191",semicircles,distance,"261.44",m,speed,"2.73",m/s,cadence,"86",rpm,enhanced_speed,"2.73",m/s,
Data,7,record,timestamp,"1035969236",s,position_lat,"522320953",semicircles,position_long,"134218037",semicircles,distance,"282.53",m,speed,"2.767",m/s,cadence,"86",rpm,enhanced_speed,"2.767",m/s,
Data,7,record,timestamp,"1035969244",s,position_lat,"522322279",semicircles,position_long,"134220797",semicircles,distance,"305.3",m,speed,"2.761",m/s,cadence,"86",rpm,enhanced_speed,"2.761",m/s,
Data,7,record,timestamp,"1035969252",s,position_lat,"522322910",semicircles,position_long,"134223737",semicircles,distance,"325.77",m,speed,"2.749",m/s,cadence,"86",rpm,enhanced_speed,"2.749",m/s,
Data,7,record,timestamp,"1035969261",s,position_lat,"522322522",semicircles,position_long,"134226866",semicircles,distance,"347.13",m,speed,"2.72",m/s,cadence,"86",rpm,enhanced_speed,"2.72",m/s,
Data,7,record,timestamp,"1035969268",s,position_lat,"522323288",semicircles,position_long,"134229774",semicircles,distance,"367.91",m,speed,"2.756",m/s,cadence,"86",rpm,enhanced_speed,"2.756",m/s,
Data,7,record,timestamp,"1035969275",s,position_lat,"522323632",semicircles,position_long,"134232789",semicircles,distance,"388.45",m,speed,"2.78",m/s,cadence,"86",rpm,enhanced_speed,"2.78",m/s,
Data,7,record,timestamp,"1035969284",s,position_lat,"522322593",semicircles,position_long,"134235631",semicircles,distance,"410.76",m,speed,"2.76",m/s,cadence,"85",rpm,enhanced_speed,"2.76",m/s,
Data,7,record,timestamp,"1035969286",s,position_lat,"522322160",semicircles,position_long,"134236412",semicircles,distance,"417.68",m,speed,"2.789",m/s,cadence,"85",rpm,enhanced_speed,"2.789",m/s,
Data,7,record,timestamp,"1035969293",s,position_lat,"522322411",semicircles,position_long,"134238913",semicircles,distance,"435.46",m,speed,"2.765",m/s,cadence,"86",rpm,enhanced_speed,"2.765",m/s,
Data,7,record,timestamp,"1035969301",s,position_lat,"522324109",semicircles,position_long,"134241079",semicircles,distance,"456.78",m,speed,"2.759",m/s,cadence,"87",rpm,enhanced_speed,"2.759",m/s,
Data,7,record,timestamp,"1035969309",s,position_lat,"522325471",semicircles,position_long,"134243435",semicircles,distance,"477.14",m,speed,"2.734",m/s,cadence,"86",rpm,enhanced_speed,"2.734",m/s,
Data,7,record,timestamp,"1035969316",s,position_lat,"522326817",semicircles,position_long,"134244847",semicircles,distance,"493.02",m,speed,"2.675",m/s,cadence,"86",rpm,enhanced_speed,"2.675",m/s,
Data,7,record,timestamp,"1035969321",s,position_lat,"522327859",semicircles,position_long,"134245567",semicircles,distance,"503.87",m,speed,"2.631",m/s,cadence,"87",rpm,enhanced_speed,"2.631",m/s,
Data,7,record,timestamp,"1035969329",s,position_lat,"522330052",semicircles,position_long,"134247085",semicircles,distance,"526.69",m,speed,"2.669",m/s,cadence,"86",rpm,enhanced_speed,"2.669",m/s,
Data,7,record,timestamp,"1035969331",s,position_lat,"522330467",semicircles,position_long,"134247594",semicircles,distance,"531.98",m,speed,"2.668",m/s,cadence,"86",rpm,enhanced_speed,"2.668",m/s,
Data,7,record,timestamp,"1035969337",s,position_lat,"522332110",semicircles,position_long,"134248688",semicircles,distance,"549.04",m,speed,"2.698",m/s,cadence,"86",rpm,enhanced_speed,"2.698",m/s,
Data,7,record,timestamp,"1035969345",s,position_lat,"522333736",semicircles,position_long,"134250755",semicircles,distance,"569.55",m,speed,"2.681",m/s,cadence,"86",rpm,enhanced_speed,"2.681",m/s,
Data,7,record,timestamp,"1035969352",s,position_lat,"522335021",semicircles,position_long,"134251826",semicircles,distance,"583.71",m,speed,"2.6",m/s,cadence,"87",rpm,enhanced_speed,"2.6",m/s,
Data,7,record,timestamp,"1035969358",s,position_lat,"522336360",semicircles,position_long,"134254138",semicircles,distance,"604.0",m,speed,"2.691",m/s,cadence,"86",rpm,enhanced_speed,"2.691",m/s,
Data,7,record,timestamp,"1035969365",s,position_lat,"522338672",semicircles,position_long,"134253841",semicircles,distance,"625.2",m,speed,"2.748",m/s,cadence,"86",rpm,enhanced_speed,"2.748",m/s,
Data,7,record,timestamp,"1035969372",s,position_lat,"522340755",semicircles,position_long,"134252484",semicircles,distance,"647.67",m,speed,"2.81",m/s,cadence,"84",rpm,enhanced_speed,"2.81",m/s,
Data,7,record,timestamp,"1035969380",s,position_lat,"522342836",semicircles,position_long,"134251287",semicircles,distance,"669.56",m,speed,"2.847",m/s,cadence,"86",rpm,enhanced_speed,"2.847",m/s,
Data,7,record,timestamp,"1035969387",s,position_lat,"522345088",semicircles,position_long,"134250769",semicircles,distance,"690.85",m,speed,"2.987",m/s,cadence,"86",rpm,enhanced_speed,"2.987",m/s,
Data,7,record,timestamp,"1035969391",s,position_lat,"522346021",semicircles,position_long,"134249045",semicircles,distance,"703.51",m,speed,"3.082",m/s,cadence,"86",rpm,enhanced_speed,"3.082",m/s,
Data,7,record,timestamp,"1035969395",s,position_lat,"522346966",semicircles,position_long,"134249225",semicircles,distance,"711.95",m,speed,"3.055",m/s,cadence,"86",rpm,enhanced_speed,"3.055",m/s,
Data,7,record,timestamp,"1035969411",s,position_lat,"522347425",semicircles,position_long,"134250546",semicircles,distance,"712.05",m,speed,"0.0",m/s,cadence,"86",rpm,enhanced_speed,"0.0",m/s,
Data,7,record,timestamp,"1035969420",s,position_lat,"522349474",semicircles,position_long,"134248827",semicircles,distance,"734.53",m,speed,"2.607",m/s,cadence,"86",rpm,enhanced_speed,"2.607",m/s,
Data,7,record,timestamp,"1035969428",s,position_lat,"522351511",semicircles,position_long,"134247645",semicircles,distance,"755.26",m,speed,"2.527",m/s,cadence,"86",rpm,enhanced_speed,"2.527",m/s,
Data,7,record,timestamp,"1035969436",s,position_lat,"522353825",semicircles,position_long,"134246708",semicircles,distance,"777.8",m,speed,"2.574",m/s,cadence,"86",rpm,enhanced_speed,"2.574",m/s,
Data,7,record,timestamp,"1035969443",s,position_lat,"522355904",semicircles,position_long,"134245689",semicircles,distance,"798.43",m,speed,"2.624",m/s,cadence,"87",rpm,enhanced_speed,"2.624",m/s,
Data,7,record,timestamp,"1035969451",s,position_lat,"522358192",semicircles,position_long,"134244866",semicircles,distance,"820.5",m,speed,"2.648",m/s,cadence,"85",rpm,enhanced_speed,"2.648",m/s,
Data,7,record,timestamp,"1035969457",s,position_lat,"522359935",semicircles,position_long,"134244284",semicircles,distance,"837.53",m,speed,"2.671",m/s,cadence,"86",rpm,enhanced_speed,"2.671",m/s,
Data,7,record,timestamp,"1035969465",s,position_lat,"522361559",semicircles,position_long,"134243384",semicircles,distance,"859.61",m,speed,"2.686",m/s,cadence,"85",rpm,enhanced_speed,"2.686",m/s,
Data,7,record,timestamp,"1035969472",s,position_lat,"522361604",semicircles,position_long,"134240424",semicircles,distance,"879.66",m,speed,"2.708",m/s,cadence,"86",rpm,enhanced_speed,"2.708",m/s,
Data,7,record,timestamp,"1035969474",s,position_lat,"522361847",semicircles,position_long,"134239845",semicircles,distance,"884.3",m,speed,"2.694",m/s,cadence,"86",rpm,enhanced_speed,"2.694",m/s,
Data,7,record,timestamp,"1035969482",s,position_lat,"522364106",semicircles,position_long,"134238820",semicircles,distance,"906.47",m,speed,"2.706",m/s,cadence,"86",rpm,enhanced_speed,"2.706",m/s,
Data,7,record,timestamp,"1035969491",s,position_lat,"522366323",semicircles,position_long,"134238094",semicircles,distance,"929.14",m,speed,"2.679",m/s,cadence,"84",rpm,enhanced_speed,"2.679",m/s,
Data,7,record,timestamp,"1035969493",s,position_lat,"522366705",semicircles,position_long,"134237547",semicircles,distance,"934.44",m,speed,"2.678",m/s,cadence,"85",rpm,enhanced_speed,"2.678",m/s,
