Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,
Data,7,record,timestamp,"1036477754",s,position_lat,"522237993",semicircles,position_long,"134430563",semicircles,distance,"1.16",m,speed,"0.0",m/s,cadence,"86",rpm,enhanced_speed,"0.0",m/s,
Data,7,record,timestamp,"1036477761",s,position_lat,"522239802",semicircles,position_long,"134432161",semicircles,distance,"21.41",m,speed,"2.995",m/s,cadence,"0",rpm,enhanced_speed,"2.995",m/s,
Data,7,record,timestamp,"1036477768",s,position_lat,"522241723",semicircles,position_long,"134433621",semicircles,distance,"41.9",m,speed,"2.997",m/s,cadence,"86",rpm,enhanced_speed,"2.997",m/s,
Data,7,record,timestamp,"1036477775",s,position_lat,"522243707",semicircles,position_long,"134435101",semicircles,distance,"62.98",m,speed,"3.056",m/s,cadence,"87",rpm,enhanced_speed,"3.056",m/s,
Data,7,record,timestamp,"1036477783",s,position_lat,"522245589",semicircles,position_long,"134437189",semicircles,distance,"85.44",m,speed,"3.023",m/s,cadence,"87",rpm,enhanced_speed,"3.023",m/s,
Data,7,record,timestamp,"1036477790",s,position_lat,"522247288",semicircles,position_long,"134439067",semicircles,distance,"105.62",m,speed,"3.006",m/s,cadence,"87",rpm,enhanced_speed,"3.006",m/s,
Data,7,record,timestamp,"1036477798",s,position_lat,"522249315",semicircles,position_long,"134440902",semicircles,distance,"128.23",m,speed,"2.981",m/s,cadence,"88",rpm,enhanced_speed,"2.981",m/s,
Data,7,record,timestamp,"1036477806",s,position_lat,"522251343",semicircles,position_long,"134442627",semicircles,distance,"150.42",m,speed,"2.95",m/s,cadence,"86",rpm,enhanced_speed,"2.95",m/s,
Data,7,record,timestamp,"1036477814",s,position_lat,"522253154",semicircles,position_long,"134444203",semicircles,distance,"170.43",m,speed,"2.888",m/s,cadence,"86",rpm,enhanced_speed,"2.888",m/s,
Data,7,record,timestamp,"1036477822",s,position_lat,"522254978",semicircles,position_long,"134446357",semicircles,distance,"192.86",m,speed,"2.868",m/s,cadence,"86",rpm,enhanced_speed,"2.868",m/s,
Data,7,record,timestamp,"1036477829",s,position_lat,"522256702",semicircles,position_long,"134448151",semicircles,distance,"212.98",m,speed,"2.893",m/s,cadence,"87",rpm,enhanced_speed,"2.893",m/s,
Data,7,record,timestamp,"1036477837",s,position_lat,"522258648",semicircles,position_long,"134449816",semicircles,distance,"234.33",m,speed,"2.861",m/s,cadence,"87",rpm,enhanced_speed,"2.861",m/s,
Data,7,record,timestamp,"1036477843",s,position_lat,"522260153",semicircles,position_long,"134450742",semicircles,distance,"249.91",m,speed,"2.84",m/s,cadence,"87",rpm,enhanced_speed,"2.84",m/s,
Data,7,record,timestamp,"1036477850",s,position_lat,"522261962",semicircles,position_long,"134450324",semicircles,distance,"269.55",m,speed,"2.844",m/s,cadence,"86",rpm,enhanced_speed,"2.844",m/s,
Data,7,record,timestamp,"1036477858",s,position_lat,"522263824",semicircles,position_long,"134448376",semicircles,distance,"291.34",m,speed,"2.827",m/s,cadence,"87",rpm,enhanced_speed,"2.827",m/s,
Data,7,record,timestamp,"1036477866",s,position_lat,"522265696",semicircles,position_long,"134446797",semicircles,distance,"311.91",m,speed,"2.791",m/s,cadence,"87",rpm,enhanced_speed,"2.791",m/s,
Data,7,record,timestamp,"1036477874",s,position_lat,"522267517",semicircles,position_long,"134445211",semicircles,distance,"332.04",m,speed,"2.696",m/s,cadence,"86",rpm,enhanced_speed,"2.696",m/s,
Data,7,record,timestamp,"1036477882",s,position_lat,"522269714",semicircles,position_long,"134443663",semicircles,distance,"354.95",m,speed,"2.779",m/s,cadence,"87",rpm,enhanced_speed,"2.779",m/s,
Data,7,record,timestamp,"1036477889",s,position_lat,"522271623",semicircles,position_long,"134442165",semicircles,distance,"375.42",m,speed,"2.798",m/s,cadence,"87",rpm,enhanced_speed,"2.798",m/s,
Data,7,record,timestamp,"1036477897",s,position_lat,"522273055",semicircles,position_long,"134440079",semicircles,distance,"395.55",m,speed,"2.755",m/s,cadence,"86",rpm,enhanced_speed,"2.755",m/s,
Data,7,record,timestamp,"1036477898",s,position_lat,"522273131",semicircles,position_long,"134439710",semicircles,distance,"398.08",m,speed,"2.718",m/s,cadence,"85",rpm,enhanced_speed,"2.718",m/s,
Data,7,record,timestamp,"1036477907",s,position_lat,"522274940",semicircles,position_long,"134439999",semicircles,distance,"419.36",m,speed,"2.463",m/s,cadence,"86",rpm,enhanced_speed,"2.463",m/s,
Data,7,record,timestamp,"1036477913",s,position_lat,"522274897",semicircles,position_long,"134441208",semicircles,distance,"429.9",m,speed,"2.306",m/s,cadence,"84",rpm,enhanced_speed,"2.306",m/s,
Data,7,record,timestamp,"1036477917",s,position_lat,"522274064",semicircles,position_long,"134442140",semicircles,distance,"439.92",m,speed,"2.409",m/s,cadence,"83",rpm,enhanced_speed,"2.409",m/s,
Data,7,record,timestamp,"1036477948",s,position_lat,"522274042",semicircles,position_long,"134441564",semicircles,distance,"440.27",m,speed,"0.0",m/s,cadence,"0",rpm,enhanced_speed,"0.0",m/s,
Data,7,record,timestamp,"1036477957",s,position_lat,"522275620",semicircles,position_long,"134442662",semicircles,distance,"457.52",m,speed,"1.755",m/s,cadence,"85",rpm,enhanced_speed,"1.755",m/s,
Data,7,record,timestamp,"1036477966",s,position_lat,"522277370",semicircles,position_long,"134442054",semicircles,distance,"474.87",m,speed,"2.158",m/s,cadence,"85",rpm,enhanced_speed,"2.158",m/s,
Data,7,record,timestamp,"1036477974",s,position_lat,"522279079",semicircles,position_long,"134444098",semicircles,distance,"495.98",m,speed,"2.593",m/s,cadence,"86",rpm,enhanced_speed,"2.593",m/s,
Data,7,record,timestamp,"1036477980",s,position_lat,"522280730",semicircles,position_long,"134446437",semicircles,distance,"517.89",m,speed,"3.065",m/s,cadence,"86",rpm,enhanced_speed,"3.065",m/s,
Data,7,record,timestamp,"1036477986",s,position_lat,"522282646",semicircles,position_long,"134448236",semicircles,distance,"539.44",m,speed,"3.129",m/s,cadence,"85",rpm,enhanced_speed,"3.129",m/s,
