Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,
Data,7,record,timestamp,"1037690313",s,position_lat,"522259499",semicircles,position_long,"134191044",semicircles,distance,"2.72",m,speed,"0.0",m/s,cadence,"87",rpm,enhanced_speed,"0.0",m/s,
Data,7,record,timestamp,"1037690320",s,position_lat,"522258414",semicircles,position_long,"134188555",semicircles,distance,"23.44",m,speed,"3.236",m/s,cadence,"0",rpm,enhanced_speed,"3.236",m/s,
Data,7,record,timestamp,"1037690327",s,position_lat,"522257989",semicircles,position_long,"134185381",semicircles,distance,"45.24",m,speed,"2.877",m/s,cadence,"87",rpm,enhanced_speed,"2.877",m/s,
Data,7,record,timestamp,"1037690335",s,position_lat,"522257830",semicircles,position_long,"134181988",semicircles,distance,"67.56",m,speed,"2.874",m/s,cadence,"86",rpm,enhanced_speed,"2.874",m/s,
Data,7,record,timestamp,"1037690343",s,position_lat,"522257688",semicircles,position_long,"134178742",semicircles,distance,"88.64",m,speed,"2.864",m/s,cadence,"88",rpm,enhanced_speed,"2.864",m/s,
Data,7,record,timestamp,"1037690353",s,position_lat,"522256321",semicircles,position_long,"134176308",semicircles,distance,"109.57",m,speed,"2.73",m/s,cadence,"86",rpm,enhanced_speed,"2.73",m/s,
Data,7,record,timestamp,"1037690356",s,position_lat,"522255930",semicircles,position_long,"134175840",semicircles,distance,"114.39",m,speed,"2.664",m/s,cadence,"86",rpm,enhanced_speed,"2.664",m/s,
Data,7,record,timestamp,"1037690369",s,position_lat,"522255862",semicircles,position_long,"134175204",semicircles,distance,"115.25",m,speed,"0.0",m/s,cadence,"86",rpm,enhanced_speed,"0.0",m/s,
Data,7,record,timestamp,"1037690376",s,position_lat,"522256599",semicircles,position_long,"134173746",semicircles,distance,"126.82",m,speed,"1.864",m/s,cadence,"0",rpm,enhanced_speed,"1.864",m/s,
Data,7,record,timestamp,"1037690386",s,position_lat,"522254949",semicircles,position_long,"134173633",semicircles,distance,"148.3",m,speed,"3.105",m/s,cadence,"86",rpm,enhanced_speed,"3.105",m/s,
Data,7,record,timestamp,"1037690393",s,position_lat,"522252917",semicircles,position_long,"134172262",semicircles,distance,"169.23",m,speed,"3.086",m/s,cadence,"87",rpm,enhanced_speed,"3.086",m/s,
Data,7,record,timestamp,"1037690401",s,position_lat,"522251134",semicircles,position_long,"134169887",semicircles,distance,"192.0",m,speed,"3.058",m/s,cadence,"86",rpm,enhanced_speed,"3.058",m/s,
Data,7,record,timestamp,"1037690409",s,position_lat,"522249166",semicircles,position_long,"134167995",semicircles,distance,"214.16",m,speed,"3.028",m/s,cadence,"87",rpm,enhanced_speed,"3.028",m/s,
Data,7,record,timestamp,"1037690416",s,position_lat,"522247121",semicircles,position_long,"134166369",semicircles,distance,"236.11",m,speed,"3.049",m/s,cadence,"87",rpm,enhanced_speed,"3.049",m/s,
Data,7,record,timestamp,"1037690424",s,position_lat,"522246402",semicircles,position_long,"134163770",semicircles,distance,"252.19",m,speed,"3.025",m/s,cadence,"86",rpm,enhanced_speed,"3.025",m/s,
Data,7,record,timestamp,"1037690430",s,position_lat,"522244054",semicircles,position_long,"134162864",semicircles,distance,"274.36",m,speed,"3.137",m/s,cadence,"86",rpm,enhanced_speed,"3.137",m/s,
Data,7,record,timestamp,"1037690437",s,position_lat,"522241820",semicircles,position_long,"134161523",semicircles,distance,"296.21",m,speed,"3.252",m/s,cadence,"87",rpm,enhanced_speed,"3.252",m/s,
Data,7,record,timestamp,"1037690444",s,position_lat,"522239604",semicircles,position_long,"134159890",semicircles,distance,"319.12",m,speed,"3.329",m/s,cadence,"87",rpm,enhanced_speed,"3.329",m/s,
Data,7,record,timestamp,"1037690450",s,position_lat,"522237731",semicircles,position_long,"134157690",semicircles,distance,"341.92",m,speed,"3.386",m/s,cadence,"87",rpm,enhanced_speed,"3.386",m/s,
Data,7,record,timestamp,"1037690458",s,position_lat,"522236038",semicircles,position_long,"134155338",semicircles,distance,"363.99",m,speed,"3.396",m/s,cadence,"87",rpm,enhanced_speed,"3.396",m/s,
Data,7,record,timestamp,"1037690467",s,position_lat,"522234456",semicircles,position_long,"134153180",semicircles,distance,"385.52",m,speed,"3.246",m/s,cadence,"88",rpm,enhanced_speed,"3.246",m/s,
Data,7,record,timestamp,"1037690468",s,position_lat,"522234589",semicircles,position_long,"134152944",semicircles,distance,"387.33",m,speed,"3.221",m/s,cadence,"88",rpm,enhanced_speed,"3.221",m/s,
Data,7,record,timestamp,"1037690476",s,position_lat,"522234182",semicircles,position_long,"134152769",semicircles,distance,"396.12",m,speed,"1.859",m/s,cadence,"83",rpm,enhanced_speed,"1.859",m/s,
Data,7,record,timestamp,"1037690483",s,position_lat,"522232201",semicircles,position_long,"134150952",semicircles,distance,"418.19",m,speed,"3.181",m/s,cadence,"87",rpm,enhanced_speed,"3.181",m/s,
Data,7,record,timestamp,"1037690492",s,position_lat,"522230815",semicircles,position_long,"134148145",semicircles,distance,"440.75",m,speed,"3.064",m/s,cadence,"87",rpm,enhanced_speed,"3.064",m/s,
Data,7,record,timestamp,"1037690499",s,position_lat,"522229058",semicircles,position_long,"134145903",semicircles,distance,"463.09",m,speed,"3.085",m/s,cadence,"87",rpm,enhanced_speed,"3.085",m/s,
Data,7,record,timestamp,"1037690507",s,position_lat,"522227390",semicircles,position_long,"134143571",semicircles,distance,"485.41",m,speed,"3.041",m/s,cadence,"87",rpm,enhanced_speed,"3.041",m/s,
Data,7,record,timestamp,"1037690511",s,position_lat,"522227512",semicircles,position_long,"134142704",semicircles,distance,"490.78",m,speed,"2.92",m/s,cadence,"86",rpm,enhanced_speed,"2.92",m/s,
Data,7,record,timestamp,"1037690531",s,position_lat,"522228589",semicircles,position_long,"134141913",semicircles,distance,"492.45",m,speed,"0.0",m/s,cadence,"0",rpm,enhanced_speed,"0.0",m/s,
