Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,
Data,7,record,timestamp,"1037263632",s,position_lat,"521875992",semicircles,position_long,"133979092",semicircles,distance,"1.12",m,speed,"0.0",m/s,cadence,"0",rpm,enhanced_speed,"0.0",m/s,
Data,7,record,timestamp,"1037263639",s,position_lat,"521877759",semicircles,position_long,"133980781",semicircles,distance,"21.13",m,speed,"2.846",m/s,cadence,"86",rpm,enhanced_speed,"2.846",m/s,
Data,7,record,timestamp,"1037263648",s,position_lat,"521879580",semicircles,position_long,"133982646",semicircles,distance,"42.3",m,speed,"2.472",m/s,cadence,"84",rpm,enhanced_speed,"2.472",m/s,
Data,7,record,timestamp,"1037263650",s,position_lat,"521880044",semicircles,position_long,"133982829",semicircles,distance,"46.9",m,speed,"2.465",m/s,cadence,"85",rpm,enhanced_speed,"2.465",m/s,
Data,7,record,timestamp,"1037263657",s,position_lat,"521881331",semicircles,position_long,"133983314",semicircles,distance,"59.86",m,speed,"2.386",m/s,cadence,"84",rpm,enhanced_speed,"2.386",m/s,
Data,7,record,timestamp,"1037263667",s,position_lat,"521883230",semicircles,position_long,"133985219",semicircles,distance,"81.83",m,speed,"2.353",m/s,cadence,"84",rpm,enhanced_speed,"2.353",m/s,
Data,7,record,timestamp,"1037263676",s,position_lat,"521884958",semicircles,position_long,"133987206",semicircles,distance,"102.79",m,speed,"2.348",m/s,cadence,"85",rpm,enhanced_speed,"2.348",m/s,
Data,7,record,timestamp,"1037263685",s,position_lat,"521886593",semicircles,position_long,"133989337",semicircles,distance,"123.81",m,speed,"2.348",m/s,cadence,"85",rpm,enhanced_speed,"2.348",m/s,
Data,7,record,timestamp,"1037263693",s,position_lat,"521888243",semicircles,position_long,"133991451",semicircles,distance,"144.79",m,speed,"2.391",m/s,cadence,"86",rpm,enhanced_speed,"2.391",m/s,
Data,7,record,timestamp,"1037263700",s,position_lat,"521890068",semicircles,position_long,"133992953",semicircles,distance,"164.81",m,speed,"2.454",m/s,cadence,"87",rpm,enhanced_speed,"2.454",m/s,
Data,7,record,timestamp,"1037263708",s,position_lat,"521892015",semicircles,position_long,"133994789",semicircles,distance,"186.89",m,speed,"2.501",m/s,cadence,"86",rpm,enhanced_speed,"2.501",m/s,
Data,7,record,timestamp,"1037263717",s,position_lat,"521893241",semicircles,position_long,"133997383",semicircles,distance,"207.36",m,speed,"2.478",m/s,cadence,"87",rpm,enhanced_speed,"2.478",m/s,
Data,7,record,timestamp,"1037263727",s,position_lat,"521895172",semicircles,position_long,"133999342",semicircles,distance,"229.8",m,speed,"2.44",m/s,cadence,"86",rpm,enhanced_speed,"2.44",m/s,
Data,7,record,timestamp,"1037263735",s,position_lat,"521897111",semicircles,position_long,"134001240",semicircles,distance,"251.95",m,speed,"2.781",m/s,cadence,"85",rpm,enhanced_speed,"2.781",m/s,
Data,7,record,timestamp,"1037263742",s,position_lat,"521898932",semicircles,position_long,"134002827",semicircles,distance,"272.16",m,speed,"2.759",m/s,cadence,"86",rpm,enhanced_speed,"2.759",m/s,
Data,7,record,timestamp,"1037263750",s,position_lat,"521900741",semicircles,position_long,"134004590",semicircles,distance,"292.85",m,speed,"2.734",m/s,cadence,"84",rpm,enhanced_speed,"2.734",m/s,
