Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,
Data,7,record,timestamp,"1037173331",s,position_lat,"522268400",semicircles,position_long,"134897441",semicircles,distance,"1.23",m,speed,"0.0",m/s,cadence,"0",rpm,enhanced_speed,"0.0",m/s,
Data,7,record,timestamp,"1037173332",s,position_lat,"522268252",semicircles,position_long,"134897591",semicircles,distance,"2.93",m,speed,"1.403",m/s,cadence,"0",rpm,enhanced_speed,"1.403",m/s,
Data,7,record,timestamp,"1037173340",s,position_lat,"522266065",semicircles,position_long,"134898800",semicircles,distance,"24.91",m,speed,"2.877",m/s,cadence,"86",rpm,enhanced_speed,"2.877",m/s,
Data,7,record,timestamp,"1037173348",s,position_lat,"522264429",semicircles,position_long,"134901031",semicircles,distance,"47.05",m,speed,"2.784",m/s,cadence,"87",rpm,enhanced_speed,"2.784",m/s,
Data,7,record,timestamp,"1037173356",s,position_lat,"522263203",semicircles,position_long,"134903804",semicircles,distance,"68.97",m,speed,"2.778",m/s,cadence,"87",rpm,enhanced_speed,"2.778",m/s,
Data,7,record,timestamp,"1037173364",s,position_lat,"522261761",semicircles,position_long,"134906525",semicircles,distance,"91.74",m,speed,"2.789",m/s,cadence,"87",rpm,enhanced_speed,"2.789",m/s,
Data,7,record,timestamp,"1037173371",s,position_lat,"522260586",semicircles,position_long,"134909016",semicircles,distance,"111.86",m,speed,"2.8",m/s,cadence,"87",rpm,enhanced_speed,"2.8",m/s,
Data,7,record,timestamp,"1037173378",s,position_lat,"522259275",semicircles,position_long,"134911379",semicircles,distance,"131.91",m,speed,"2.809",m/s,cadence,"89",rpm,enhanced_speed,"2.809",m/s,
Data,7,record,timestamp,"1037173386",s,position_lat,"522257962",semicircles,position_long,"134914102",semicircles,distance,"154.01",m,speed,"2.803",m/s,cadence,"89",rpm,enhanced_speed,"2.803",m/s,
Data,7,record,timestamp,"1037173393",s,position_lat,"522257417",semicircles,position_long,"134917054",semicircles,distance,"174.78",m,speed,"2.825",m/s,cadence,"90",rpm,enhanced_speed,"2.825",m/s,
Data,7,record,timestamp,"1037173400",s,position_lat,"522258540",semicircles,position_long,"134919471",semicircles,distance,"194.85",m,speed,"2.831",m/s,cadence,"89",rpm,enhanced_speed,"2.831",m/s,
Data,7,record,timestamp,"1037173408",s,position_lat,"522260180",semicircles,position_long,"134921366",semicircles,distance,"214.92",m,speed,"2.782",m/s,cadence,"89",rpm,enhanced_speed,"2.782",m/s,
Data,7,record,timestamp,"1037173412",s,position_lat,"522260395",semicircles,position_long,"134922800",semicircles,distance,"224.81",m,speed,"2.711",m/s,cadence,"84",rpm,enhanced_speed,"2.711",m/s,
Data,7,record,timestamp,"1037173417",s,position_lat,"522260464",semicircles,position_long,"134924279",semicircles,distance,"235.04",m,speed,"2.271",m/s,cadence,"84",rpm,enhanced_speed,"2.271",m/s,
Data,7,record,timestamp,"1037173421",s,position_lat,"522261126",semicircles,position_long,"134925015",semicircles,distance,"243.01",m,speed,"2.142",m/s,cadence,"85",rpm,enhanced_speed,"2.142",m/s,
Data,7,record,timestamp,"1037173430",s,position_lat,"522263028",semicircles,position_long,"134926627",semicircles,distance,"263.83",m,speed,"2.145",m/s,cadence,"84",rpm,enhanced_speed,"2.145",m/s,
Data,7,record,timestamp,"1037173439",s,position_lat,"522264919",semicircles,position_long,"134928184",semicircles,distance,"284.33",m,speed,"2.168",m/s,cadence,"85",rpm,enhanced_speed,"2.168",m/s,
Data,7,record,timestamp,"1037173440",s,position_lat,"522265122",semicircles,position_long,"134928251",semicircles,distance,"286.05",m,speed,"2.163",m/s,cadence,"85",rpm,enhanced_speed,"2.163",m/s,
Data,7,record,timestamp,"1037173445",s,position_lat,"522264665",semicircles,position_long,"134927857",semicircles,distance,"292.17",m,speed,"1.979",m/s,cadence,"82",rpm,enhanced_speed,"1.979",m/s,
Data,7,record,timestamp,"1037173454",s,position_lat,"522262852",semicircles,position_long,"134926205",semicircles,distance,"312.41",m,speed,"2.133",m/s,cadence,"84",rpm,enhanced_speed,"2.133",m/s,
Data,7,record,timestamp,"1037173465",s,position_lat,"522261322",semicircles,position_long,"134924095",semicircles,distance,"332.63",m,speed,"2.073",m/s,cadence,"83",rpm,enhanced_speed,"2.073",m/s,
Data,7,record,timestamp,"1037173467",s,position_lat,"522261201",semicircles,position_long,"134923664",semicircles,distance,"335.76",m,speed,"2.054",m/s,cadence,"84",rpm,enhanced_speed,"2.054",m/s,
Data,7,record,timestamp,"1037173548",s,position_lat,"522262213",semicircles,position_long,"134921322",semicircles,distance,"336.14",m,speed,"0.0",m/s,cadence,"0",rpm,enhanced_speed,"0.0",m/s,
Data,7,record,timestamp,"1037173557",s,position_lat,"522263676",semicircles,position_long,"134919097",semicircles,distance,"356.4",m,speed,"2.588",m/s,cadence,"85",rpm,enhanced_speed,"2.588",m/s,
Data,7,record,timestamp,"1037173565",s,position_lat,"522265499",semicircles,position_long,"134917289",semicircles,distance,"377.36",m,speed,"2.589",m/s,cadence,"85",rpm,enhanced_speed,"2.589",m/s,
Data,7,record,timestamp,"1037173574",s,position_lat,"522267652",semicircles,position_long,"134916281",semicircles,distance,"398.54",m,speed,"2.549",m/s,cadence,"84",rpm,enhanced_speed,"2.549",m/s,
Data,7,record,timestamp,"1037173583",s,position_lat,"522269918",semicircles,position_long,"134915361",semicircles,distance,"420.56",m,speed,"2.528",m/s,cadence,"86",rpm,enhanced_speed,"2.528",m/s,
Data,7,record,timestamp,"1037173584",s,position_lat,"522269986",semicircles,position_long,"134915208",semicircles,distance,"421.65",m,speed,"2.265",m/s,cadence,"87",rpm,enhanced_speed,"2.265",m/s,
Data,7,record,timestamp,"1037173590",s,position_lat,"522268494",semicircles,position_long,"134915408",semicircles,distance,"435.74",m,speed,"2.47",m/s,cadence,"83",rpm,enhanced_speed,"2.47",m/s,
Data,7,record,timestamp,"1037173597",s,position_lat,"522266373",semicircles,position_long,"134916125",semicircles,distance,"456.07",m,speed,"2.819",m/s,cadence,"89",rpm,enhanced_speed,"2.819",m/s,
