Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,
Data,7,record,timestamp,"1034337126",s,position_lat,"522383599",semicircles,position_long,"133985260",semicircles,distance,"0.71",m,speed,"0.0",m/s,cadence,"88",rpm,enhanced_speed,"0.0",m/s,
Data,7,record,timestamp,"1034337135",s,position_lat,"522382348",semicircles,position_long,"133987683",semicircles,distance,"20.77",m,speed,"2.672",m/s,cadence,"86",rpm,enhanced_speed,"2.672",m/s,
Data,7,record,timestamp,"1034337143",s,position_lat,"522380979",semicircles,position_long,"133990321",semicircles,distance,"42.42",m,speed,"2.706",m/s,cadence,"87",rpm,enhanced_speed,"2.706",m/s,
Data,7,record,timestamp,"1034337151",s,position_lat,"522379908",semicircles,position_long,"133992973",semicircles,distance,"63.36",m,speed,"2.702",m/s,cadence,"88",rpm,enhanced_speed,"2.702",m/s,
Data,7,record,timestamp,"1034337158",s,position_lat,"522378434",semicircles,position_long,"133995176",semicircles,distance,"83.64",m,speed,"2.737",m/s,cadence,"87",rpm,enhanced_speed,"2.737",m/s,
Data,7,record,timestamp,"1034337166",s,position_lat,"522377254",semicircles,position_long,"133997841",semicircles,distance,"104.68",m,speed,"2.728",m/s,cadence,"87",rpm,enhanced_speed,"2.728",m/s,
Data,7,record,timestamp,"1034337174",s,position_lat,"522376532",semicircles,position_long,"134001261",semicircles,distance,"127.14",m,speed,"2.804",m/s,cadence,"87",rpm,enhanced_speed,"2.804",m/s,
Data,7,record,timestamp,"1034337179",s,position_lat,"522377151",semicircles,position_long,"134002372",semicircles,distance,"136.94",m,speed,"2.736",m/s,cadence,"84",rpm,enhanced_speed,"2.736",m/s,
Data,7,record,timestamp,"1034337188",s,position_lat,"522378362",semicircles,position_long,"134003277",semicircles,distance,"153.55",m,speed,"2.306",m/s,cadence,"80",rpm,enhanced_speed,"2.306",m/s,
Data,7,record,timestamp,"1034337190",s,position_lat,"522378586",semicircles,position_long,"134003671",semicircles,distance,"156.99",m,speed,"1.985",m/s,cadence,"83",rpm,enhanced_speed,"1.985",m/s,
Data,7,record,timestamp,"1034337194",s,position_lat,"522378099",semicircles,position_long,"134003560",semicircles,distance,"163.44",m,speed,"1.851",m/s,cadence,"85",rpm,enhanced_speed,"1.851",m/s,
Data,7,record,timestamp,"1034337199",s,position_lat,"522377057",semicircles,position_long,"134002554",semicircles,distance,"175.33",m,speed,"2.084",m/s,cadence,"83",rpm,enhanced_speed,"2.084",m/s,
Data,7,record,timestamp,"1034337203",s,position_lat,"522376717",semicircles,position_long,"134002639",semicircles,distance,"176.95",m,speed,"0.0",m/s,cadence,"0",rpm,enhanced_speed,"0.0",m/s,
Data,7,record,timestamp,"1034337211",s,position_lat,"522374787",semicircles,position_long,"134004655",semicircles,distance,"199.51",m,speed,"2.845",m/s,cadence,"86",rpm,enhanced_speed,"2.845",m/s,
Data,7,record,timestamp,"1034337218",s,position_lat,"522373142",semicircles,position_long,"134006719",semicircles,distance,"220.14",m,speed,"2.921",m/s,cadence,"88",rpm,enhanced_speed,"2.921",m/s,
Data,7,record,timestamp,"1034337225",s,position_lat,"522371551",semicircles,position_long,"134008755",semicircles,distance,"240.24",m,speed,"2.92",m/s,cadence,"88",rpm,enhanced_speed,"2.92",m/s,
Data,7,record,timestamp,"1034337232",s,position_lat,"522370041",semicircles,position_long,"134011039",semicircles,distance,"261.1",m,speed,"2.928",m/s,cadence,"87",rpm,enhanced_speed,"2.928",m/s,
Data,7,record,timestamp,"1034337240",s,position_lat,"522369186",semicircles,position_long,"134014193",semicircles,distance,"283.62",m,speed,"2.936",m/s,cadence,"87",rpm,enhanced_speed,"2.936",m/s,
Data,7,record,timestamp,"1034337248",s,position_lat,"522367654",semicircles,position_long,"134016801",semicircles,distance,"306.36",m,speed,"2.923",m/s,cadence,"87",rpm,enhanced_speed,"2.923",m/s,
Data,7,record,timestamp,"1034337256",s,position_lat,"522366348",semicircles,position_long,"134019422",semicircles,distance,"327.84",m,speed,"2.889",m/s,cadence,"88",rpm,enhanced_speed,"2.889",m/s,
Data,7,record,timestamp,"1034337263",s,position_lat,"522364909",semicircles,position_long,"134021728",semicircles,distance,"348.61",m,speed,"2.902",m/s,cadence,"87",rpm,enhanced_speed,"2.902",m/s,
Data,7,record,timestamp,"1034337270",s,position_lat,"522363268",semicircles,position_long,"134024245",semicircles,distance,"371.46",m,speed,"2.951",m/s,cadence,"88",rpm,enhanced_speed,"2.951",m/s,
Data,7,record,timestamp,"1034337277",s,position_lat,"522361881",semicircles,position_long,"134026894",semicircles,distance,"393.57",m,speed,"2.98",m/s,cadence,"88",rpm,enhanced_speed,"2.98",m/s,
Data,7,record,timestamp,"1034337283",s,position_lat,"522361177",semicircles,position_long,"134029264",semicircles,distance,"412.16",m,speed,"3.0",m/s,cadence,"88",rpm,enhanced_speed,"3.0",m/s,
Data,7,record,timestamp,"1034337288",s,position_lat,"522361652",semicircles,position_long,"134029980",semicircles,distance,"422.0",m,speed,"1.497",m/s,cadence,"84",rpm,enhanced_speed,"1.497",m/s,
Data,7,record,timestamp,"1034337296",s,position_lat,"522359800",semicircles,position_long,"134032177",semicircles,distance,"444.82",m,speed,"2.851",m/s,cadence,"88",rpm,enhanced_speed,"2.851",m/s,
Data,7,record,timestamp,"1034337303",s,position_lat,"522358347",semicircles,position_long,"134034608",semicircles,distance,"466.03",m,speed,"2.96",m/s,cadence,"87",rpm,enhanced_speed,"2.96",m/s,
Data,7,record,timestamp,"1034337310",s,position_lat,"522356851",semicircles,position_long,"134037062",semicircles,distance,"487.65",m,speed,"2.975",m/s,cadence,"88",rpm,enhanced_speed,"2.975",m/s,
Data,7,record,timestamp,"1034337318",s,position_lat,"522355248",semicircles,position_long,"134039654",semicircles,distance,"510.62",m,speed,"2.961",m/s,cadence,"88",rpm,enhanced_speed,"2.961",m/s,
Data,7,record,timestamp,"1034337325",s,position_lat,"522353658",semicircles,position_long,"134041835",semicircles,distance,"531.5",m,speed,"2.966",m/s,cadence,"88",rpm,enhanced_speed,"2.966",m/s,
Data,7,record,timestamp,"1034337332",s,position_lat,"522352234",semicircles,position_long,"134044348",semicircles,distance,"552.93",m,speed,"2.98",m/s,cadence,"86",rpm,enhanced_speed,"2.98",m/s,
Data,7,record,timestamp,"1034337339",s,position_lat,"522350957",semicircles,position_long,"134046810",semicircles,distance,"573.2",m,speed,"2.974",m/s,cadence,"87",rpm,enhanced_speed,"2.974",m/s,
Data,7,record,timestamp,"1034337346",s,position_lat,"522349782",semicircles,position_long,"134049430",semicircles,distance,"593.9",m,speed,"2.984",m/s,cadence,"88",rpm,enhanced_speed,"2.984",m/s,
Data,7,record,timestamp,"1034337353",s,position_lat,"522348386",semicircles,position_long,"134051947",semicircles,distance,"615.5",m,speed,"3.012",m/s,cadence,"86",rpm,enhanced_speed,"3.012",m/s,
Data,7,record,timestamp,"1034337359",s,position_lat,"522346750",semicircles,position_long,"134053927",semicircles,distance,"635.78",m,speed,"3.055",m/s,cadence,"88",rpm,enhanced_speed,"3.055",m/s,
Data,7,record,timestamp,"1034337361",s,position_lat,"522346548",semicircles,position_long,"134054927",semicircles,distance,"642.77",m,speed,"3.082",m/s,cadence,"88",rpm,enhanced_speed,"3.082",m/s,
Data,7,record,timestamp,"1034337368",s,position_lat,"522344970",semicircles,position_long,"134057378",semicircles,distance,"664.9",m,speed,"3.094",m/s,cadence,"88",rpm,enhanced_speed,"3.094",m/s,
Data,7,record,timestamp,"1034337375",s,position_lat,"522343448",semicircles,position_long,"134059959",semicircles,distance,"687.31",m,speed,"3.109",m/s,cadence,"88",rpm,enhanced_speed,"3.109",m/s,
