Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,
Data,7,record,timestamp,"1033793585",s,position_lat,"522381581",semicircles,position_long,"134413160",semicircles,distance,"0.66",m,speed,"0.0",m/s,cadence,"89",rpm,enhanced_speed,"0.0",m/s,
Data,7,record,timestamp,"1033793593",s,position_lat,"522382961",semicircles,position_long,"134415640",semicircles,distance,"21.8",m,speed,"2.875",m/s,cadence,"88",rpm,enhanced_speed,"2.875",m/s,
Data,7,record,timestamp,"1033793601",s,position_lat,"522384284",semicircles,position_long,"134418442",semicircles,distance,"44.56",m,speed,"3.132",m/s,cadence,"90",rpm,enhanced_speed,"3.132",m/s,
Data,7,record,timestamp,"1033793609",s,position_lat,"522386040",semicircles,position_long,"134420716",semicircles,distance,"66.91",m,speed,"2.896",m/s,cadence,"89",rpm,enhanced_speed,"2.896",m/s,
Data,7,record,timestamp,"1033793617",s,position_lat,"522387393",semicircles,position_long,"134423188",semicircles,distance,"87.77",m,speed,"2.826",m/s,cadence,"89",rpm,enhanced_speed,"2.826",m/s,
Data,7,record,timestamp,"1033793625",s,position_lat,"522388544",semicircles,position_long,"134425858",semicircles,distance,"108.66",m,speed,"2.795",m/s,cadence,"90",rpm,enhanced_speed,"2.795",m/s,
Data,7,record,timestamp,"1033793632",s,position_lat,"522389881",semicircles,position_long,"134428284",semicircles,distance,"129.22",m,speed,"3.205",m/s,cadence,"84",rpm,enhanced_speed,"3.205",m/s,
Data,7,record,timestamp,"1033793642",s,position_lat,"522390595",semicircles,position_long,"134431022",semicircles,distance,"149.43",m,speed,"2.127",m/s,cadence,"86",rpm,enhanced_speed,"2.127",m/s,
Data,7,record,timestamp,"1033793652",s,distance,"170.84",m,speed,"2.879",m/s,cadence,"89",rpm,enhanced_speed,"2.879",m/s,,,,,,,
Data,7,record,timestamp,"1033793660",s,distance,"193.14",m,speed,"2.659",m/s,cadence,"86",rpm,enhanced_speed,"2.659",m/s,,,,,,,
Data,7,record,timestamp,"1033793668",s,distance,"215.57",m,speed,"2.775",m/s,cadence,"88",rpm,enhanced_speed,"2.775",m/s,,,,,,,
Data,7,record,timestamp,"1033793676",s,distance,"237.4",m,speed,"2.693",m/s,cadence,"83",rpm,enhanced_speed,"2.693",m/s,,,,,,,
Data,7,record,timestamp,"1033793681",s,position_lat,"522393716",semicircles,position_long,"134445597",semicircles,distance,"245.58",m,speed,"10.068",m/s,cadence,"87",rpm,enhanced_speed,"10.068",m/s,
Data,7,record,timestamp,"1033793685",s,position_lat,"522394328",semicircles,position_long,"134445671",semicircles,distance,"254.01",m,speed,"2.119",m/s,cadence,"86",rpm,enhanced_speed,"2.119",m/s,
Data,7,record,timestamp,"1033793691",s,position_lat,"522392990",semicircles,position_long,"134445519",semicircles,distance,"266.59",m,speed,"2.17",m/s,cadence,"84",rpm,enhanced_speed,"2.17",m/s,
Data,7,record,timestamp,"1033793702",s,position_lat,"522390762",semicircles,position_long,"134446060",semicircles,distance,"288.82",m,speed,"2.167",m/s,cadence,"86",rpm,enhanced_speed,"2.167",m/s,
Data,7,record,timestamp,"1033793710",s,position_lat,"522389176",semicircles,position_long,"134448181",semicircles,distance,"309.01",m,speed,"2.233",m/s,cadence,"86",rpm,enhanced_speed,"2.233",m/s,
Data,7,record,timestamp,"1033793717",s,position_lat,"522387718",semicircles,position_long,"134450349",semicircles,distance,"329.16",m,speed,"2.321",m/s,cadence,"86",rpm,enhanced_speed,"2.321",m/s,
Data,7,record,timestamp,"1033793724",s,position_lat,"522386479",semicircles,position_long,"134452901",semicircles,distance,"349.89",m,speed,"2.405",m/s,cadence,"88",rpm,enhanced_speed,"2.405",m/s,
Data,7,record,timestamp,"1033793732",s,position_lat,"522385165",semicircles,position_long,"134455241",semicircles,distance,"370.27",m,speed,"2.436",m/s,cadence,"88",rpm,enhanced_speed,"2.436",m/s,
