Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,
Data,7,record,timestamp,"1033364036",s,position_lat,"522204948",semicircles,position_long,"134470209",semicircles,distance,"3.7",m,speed,"0.0",m/s,cadence,"0",rpm,enhanced_speed,"0.0",m/s,
Data,7,record,timestamp,"1033364044",s,position_lat,"522205283",semicircles,position_long,"134467233",semicircles,distance,"23.91",m,speed,"2.668",m/s,cadence,"85",rpm,enhanced_speed,"2.668",m/s,
Data,7,record,timestamp,"1033364047",s,position_lat,"522205571",semicircles,position_long,"134466437",semicircles,distance,"30.09",m,speed,"2.38",m/s,cadence,"85",rpm,enhanced_speed,"2.38",m/s,
Data,7,record,timestamp,"1033364058",s,position_lat,"522205503",semicircles,position_long,"134465941",semicircles,distance,"30.5",m,speed,"0.0",m/s,cadence,"85",rpm,enhanced_speed,"0.0",m/s,
Data,7,record,timestamp,"1033364064",s,position_lat,"522206120",semicircles,position_long,"134462816",semicircles,distance,"52.08",m,speed,"3.546",m/s,cadence,"0",rpm,enhanced_speed,"3.546",m/s,
Data,7,record,timestamp,"1033364071",s,position_lat,"522206716",semicircles,position_long,"134459854",semicircles,distance,"73.06",m,speed,"2.968",m/s,cadence,"88",rpm,enhanced_speed,"2.968",m/s,
Data,7,record,timestamp,"1033364078",s,position_lat,"522207496",semicircles,position_long,"134456970",semicircles,distance,"93.91",m,speed,"2.988",m/s,cadence,"89",rpm,enhanced_speed,"2.988",m/s,
Data,7,record,timestamp,"1033364085",s,position_lat,"522208537",semicircles,position_long,"134454105",semicircles,distance,"115.49",m,speed,"3.015",m/s,cadence,"87",rpm,enhanced_speed,"3.015",m/s,
Data,7,record,timestamp,"1033364092",s,position_lat,"522209531",semicircles,position_long,"134451195",semicircles,distance,"137.29",m,speed,"3.045",m/s,cadence,"87",rpm,enhanced_speed,"3.045",m/s,
Data,7,record,timestamp,"1033364099",s,position_lat,"522209927",semicircles,position_long,"134448220",semicircles,distance,"157.68",m,speed,"3.03",m/s,cadence,"88",rpm,enhanced_speed,"3.03",m/s,
