Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,
Data,7,record,timestamp,"1031978944",s,position_lat,"522212871",semicircles,position_long,"134310930",semicircles,distance,"0.77",m,speed,"0.0",m/s,cadence,"87",rpm,enhanced_speed,"0.0",m/s,
Data,7,record,timestamp,"1031978959",s,position_lat,"522213163",semicircles,position_long,"134313104",semicircles,distance,"21.47",m,speed,"1.823",m/s,cadence,"86",rpm,enhanced_speed,"1.823",m/s,
Data,7,record,timestamp,"1031978971",s,position_lat,"522213516",semicircles,position_long,"134316449",semicircles,distance,"42.0",m,speed,"1.899",m/s,cadence,"86",rpm,enhanced_speed,"1.899",m/s,
Data,7,record,timestamp,"1031978973",s,position_lat,"522213802",semicircles,position_long,"134316698",semicircles,distance,"42.96",m,speed,"1.911",m/s,cadence,"86",rpm,enhanced_speed,"1.911",m/s,
Data,7,record,timestamp,"1031978986",s,position_lat,"522211738",semicircles,position_long,"134317660",semicircles,distance,"63.95",m,speed,"1.965",m/s,cadence,"86",rpm,enhanced_speed,"1.965",m/s,
Data,7,record,timestamp,"1031978996",s,position_lat,"522209358",semicircles,position_long,"134317546",semicircles,distance,"85.76",m,speed,"2.023",m/s,cadence,"86",rpm,enhanced_speed,"2.023",m/s,
Data,7,record,timestamp,"1031979004",s,position_lat,"522207022",semicircles,position_long,"134318492",semicircles,distance,"107.16",m,speed,"2.142",m/s,cadence,"85",rpm,enhanced_speed,"2.142",m/s,
Data,7,record,timestamp,"1031979007",s,position_lat,"522206687",semicircles,position_long,"134319301",semicircles,distance,"112.74",m,speed,"2.185",m/s,cadence,"85",rpm,enhanced_speed,"2.185",m/s,
Data,7,record,timestamp,"1031979014",s,position_lat,"522205313",semicircles,position_long,"134320505",semicircles,distance,"123.8",m,speed,"2.188",m/s,cadence,"86",rpm,enhanced_speed,"2.188",m/s,
Data,7,record,timestamp,"1031979027",s,position_lat,"522203161",semicircles,position_long,"134321351",semicircles,distance,"145.4",m,speed,"2.124",m/s,cadence,"86",rpm,enhanced_speed,"2.124",m/s,
Data,7,record,timestamp,"1031979033",s,position_lat,"522202427",semicircles,position_long,"134321926",semicircles,distance,"154.09",m,speed,"2.053",m/s,cadence,"86",rpm,enhanced_speed,"2.053",m/s,
Data,7,record,timestamp,"1031979041",s,position_lat,"522200188",semicircles,position_long,"134322343",semicircles,distance,"174.96",m,speed,"2.981",m/s,cadence,"86",rpm,enhanced_speed,"2.981",m/s,
Data,7,record,timestamp,"1031979047",s,position_lat,"522195610",semicircles,position_long,"134320488",semicircles,distance,"200.47",m,speed,"4.214",m/s,cadence,"86",rpm,enhanced_speed,"4.214",m/s,
Data,7,record,timestamp,"1031979052",s,position_lat,"522193679",semicircles,position_long,"134322992",semicircles,distance,"222.65",m,speed,"4.301",m/s,cadence,"86",rpm,enhanced_speed,"4.301",m/s,
Data,7,record,timestamp,"1031979061",s,position_lat,"522192371",semicircles,position_long,"134325499",semicircles,distance,"243.29",m,speed,"3.977",m/s,cadence,"86",rpm,enhanced_speed,"3.977",m/s,
Data,7,record,timestamp,"1031979069",s,position_lat,"522192101",semicircles,position_long,"134328559",semicircles,distance,"264.1",m,speed,"3.772",m/s,cadence,"86",rpm,enhanced_speed,"3.772",m/s,
Data,7,record,timestamp,"1031979074",s,position_lat,"522192242",semicircles,position_long,"134330161",semicircles,distance,"274.35",m,speed,"3.625",m/s,cadence,"86",rpm,enhanced_speed,"3.625",m/s,
Data,7,record,timestamp,"1031979080",s,position_lat,"522192558",semicircles,position_long,"134332294",semicircles,distance,"289.02",m,speed,"3.493",m/s,cadence,"85",rpm,enhanced_speed,"3.493",m/s,
Data,7,record,timestamp,"1031979088",s,position_lat,"522193572",semicircles,position_long,"134335264",semicircles,distance,"310.37",m,speed,"3.394",m/s,cadence,"86",rpm,enhanced_speed,"3.394",m/s,
Data,7,record,timestamp,"1031979089",s,position_lat,"522193698",semicircles,position_long,"134335519",semicircles,distance,"312.43",m,speed,"3.368",m/s,cadence,"86",rpm,enhanced_speed,"3.368",m/s,
Data,7,record,timestamp,"1031979099",s,position_lat,"522195662",semicircles,position_long,"134334231",semicircles,distance,"332.9",m,speed,"3.132",m/s,cadence,"86",rpm,enhanced_speed,"3.132",m/s,
Data,7,record,timestamp,"1031979113",s,position_lat,"522195678",semicircles,position_long,"134331202",semicircles,distance,"354.48",m,speed,"2.765",m/s,cadence,"87",rpm,enhanced_speed,"2.765",m/s,
Data,7,record,timestamp,"1031979120",s,position_lat,"522195536",semicircles,position_long,"134327750",semicircles,distance,"378.05",m,speed,"2.85",m/s,cadence,"86",rpm,enhanced_speed,"2.85",m/s,
Data,7,record,timestamp,"1031979126",s,position_lat,"522196058",semicircles,position_long,"134324823",semicircles,distance,"398.47",m,speed,"2.93",m/s,cadence,"86",rpm,enhanced_speed,"2.93",m/s,
Data,7,record,timestamp,"1031979129",s,position_lat,"522195701",semicircles,position_long,"134323902",semicircles,distance,"405.72",m,speed,"2.924",m/s,cadence,"86",rpm,enhanced_speed,"2.924",m/s,
Data,7,record,timestamp,"1031979144",s,position_lat,"522194512",semicircles,position_long,"134321981",semicircles,distance,"426.87",m,speed,"2.636",m/s,cadence,"83",rpm,enhanced_speed,"2.636",m/s,
Data,7,record,timestamp,"1031979147",s,position_lat,"522195847",semicircles,position_long,"134321698",semicircles,distance,"439.26",m,speed,"3.136",m/s,cadence,"86",rpm,enhanced_speed,"3.136",m/s,
Data,7,record,timestamp,"1031979154",s,position_lat,"522198029",semicircles,position_long,"134321993",semicircles,distance,"459.91",m,speed,"3.039",m/s,cadence,"86",rpm,enhanced_speed,"3.039",m/s,
Data,7,record,timestamp,"1031979161",s,position_lat,"522198843",semicircles,position_long,"134322940",semicircles,distance,"470.29",m,speed,"1.088",m/s,cadence,"86",rpm,enhanced_speed,"1.088",m/s,
Data,7,record,timestamp,"1031979165",s,position_lat,"522198583",semicircles,position_long,"134323824",semicircles,distance,"476.62",m,speed,"1.956",m/s,cadence,"86",rpm,enhanced_speed,"1.956",m/s,
Data,7,record,timestamp,"1031979174",s,position_lat,"522198562",semicircles,position_long,"134326935",semicircles,distance,"497.59",m,speed,"2.274",m/s,cadence,"86",rpm,enhanced_speed,"2.274",m/s,
Data,7,record,timestamp,"1031979182",s,position_lat,"522198509",semicircles,position_long,"134330136",semicircles,distance,"519.59",m,speed,"2.661",m/s,cadence,"86",rpm,enhanced_speed,"2.661",m/s,
Data,7,record,timestamp,"1031979190",s,position_lat,"522197613",semicircles,position_long,"134333037",semicircles,distance,"540.97",m,speed,"2.437",m/s,cadence,"87",rpm,enhanced_speed,"2.437",m/s,
Data,7,record,timestamp,"1031979201",s,position_lat,"522196393",semicircles,position_long,"134335509",semicircles,distance,"562.09",m,speed,"2.279",m/s,cadence,"86",rpm,enhanced_speed,"2.279",m/s,
Data,7,record,timestamp,"1031979203",s,position_lat,"522196205",semicircles,position_long,"134336634",semicircles,distance,"569.78",m,speed,"2.343",m/s,cadence,"86",rpm,enhanced_speed,"2.343",m/s,
